K1,K3,C11,C12,C44,q_x,q_y,q_z,Rho*v1^2,Rho*v2^2,Rho*v3^2,L_coeff1,L_coeff2,L_coeff3,cmp_T_L
0.05,0.65,6.39989,-2.69995,7.89986,0.39339,0.40505,0.825336,5.12967,6.83275,10.2372,-0.338901,-0.010616,0.940762,n
0.05,0.7,6.79988,-2.89995,8.49985,0.39339,0.40505,0.825336,5.47396,7.33717,10.9885,-0.342472,-0.0107407,0.939467,n
0.1,0,1.39998,-0.199996,0.199996,0.39339,0.40505,0.825336,0.385701,0.396872,1.0174,0.39339,0.40505,0.825336,n
0.1,0.05,1.79997,-0.399993,0.799986,0.39339,0.40505,0.825336,0.895436,0.957066,1.54744,0.012299,0.255184,0.966814,n
0.1,0.1,2.19996,-0.599989,1.39998,0.39339,0.40505,0.825336,1.39998,1.39998,2.19997,-3.34083e-06,-1.13106e-07,1,n
0.1,0.15,2.59995,-0.799986,1.99996,0.39339,0.40505,0.825336,1.78518,1.90443,2.91026,-0.130715,-0.00411602,0.991411,n
0.1,0.2,2.99995,-0.999982,2.59995,0.39339,0.40505,0.825336,2.14948,2.40887,3.6415,-0.199467,-0.006176,0.979885,n
0.1,0.25,3.39994,-1.19998,3.19994,0.39339,0.40505,0.825336,2.50505,2.9133,4.38147,-0.240168,-0.00741252,0.970703,n
0.1,0.3,3.79993,-1.39998,3.79993,0.39339,0.40505,0.825336,2.85633,3.41773,5.12573,-0.266687,-0.00823704,0.963748,n
0.1,0.35,4.19993,-1.59997,4.39992,0.39339,0.40505,0.825336,3.2052,3.92215,5.87242,-0.285219,-0.00882603,0.958422,n
0.1,0.4,4.59992,-1.79997,4.99991,0.39339,0.40505,0.825336,3.5526,4.42658,6.62056,-0.29886,-0.00926783,0.954252,n
0.1,0.45,4.99991,-1.99996,5.5999,0.39339,0.40505,0.825336,3.89905,4.931,7.36967,-0.309301,-0.00961148,0.950916,n
0.1,0.5,5.39991,-2.19996,6.19989,0.39339,0.40505,0.825336,4.24484,5.43542,8.11943,-0.317542,-0.00988638,0.948193,n
0.1,0.55,5.7999,-2.39996,6.79988,0.39339,0.40505,0.825336,4.59015,5.93984,8.86967,-0.324208,-0.0101113,0.945932,n
0.1,0.6,6.19989,-2.59995,7.39987,0.39339,0.40505,0.825336,4.93511,6.44426,9.62026,-0.329708,-0.0102988,0.944027,n
0.1,0.65,6.59988,-2.79995,7.99986,0.39339,0.40505,0.825336,5.2798,6.94868,10.3711,-0.334323,-0.0104574,0.9424,n
0.1,0.7,6.99988,-2.99995,8.59985,0.39339,0.40505,0.825336,5.6243,7.4531,11.1222,-0.338249,-0.0105934,0.940997,n
0.15,0,1.59997,-0.299995,0.299995,0.39339,0.40505,0.825336,0.501174,0.513276,1.18551,0.39339,0.40505,0.825336,n
0.15,0.05,1.99996,-0.499991,0.899984,0.39339,0.40505,0.825336,1.01133,1.07847,1.71013,0.014339,0.280231,0.959825,n
0.15,0.1,2.39996,-0.699988,1.49997,0.39339,0.40505,0.825336,1.51589,1.53185,2.35216,0.00102811,0.0296323,0.99956,n
0.15,0.15,2.79995,-0.899984,2.09996,0.39339,0.40505,0.825336,1.9238,2.02036,3.05572,-0.10797,-0.00342961,0.994148,n
0.15,0.2,3.19994,-1.09998,2.69995,0.39339,0.40505,0.825336,2.29186,2.5248,3.78318,-0.182309,-0.00566094,0.983225,n
0.15,0.25,3.59994,-1.29998,3.29994,0.39339,0.40505,0.825336,2.64971,3.02923,4.52088,-0.226702,-0.00700031,0.973939,n
0.15,0.3,3.99993,-1.49997,3.89993,0.39339,0.40505,0.825336,3.00246,3.53366,5.26367,-0.255712,-0.00789348,0.966721,n
0.15,0.35,4.39992,-1.69997,4.49992,0.39339,0.40505,0.825336,3.35237,4.03808,6.00931,-0.276001,-0.00853154,0.96112,n
0.15,0.4,4.79992,-1.89997,5.09991,0.39339,0.40505,0.825336,3.70054,4.54251,6.75669,-0.290932,-0.00901011,0.956701,n
0.15,0.45,5.19991,-2.09996,5.6999,0.39339,0.40505,0.825336,4.04756,5.04693,7.50522,-0.302357,-0.00938238,0.953148,n
0.15,0.5,5.5999,-2.29996,6.29989,0.39339,0.40505,0.825336,4.3938,5.55135,8.25452,-0.311371,-0.00968021,0.950239,n
0.15,0.55,5.99989,-2.49996,6.89988,0.39339,0.40505,0.825336,4.73948,6.05577,9.00439,-0.318658,-0.0099239,0.947818,n
0.15,0.6,6.39989,-2.69995,7.49987,0.39339,0.40505,0.825336,5.08475,6.5602,9.75468,-0.324668,-0.010127,0.945774,n
0.15,0.65,6.79988,-2.89995,8.09986,0.39339,0.40505,0.825336,5.4297,7.06462,10.5053,-0.329708,-0.0102988,0.944027,n
0.15,0.7,7.19987,-3.09995,8.69985,0.39339,0.40505,0.825336,5.77441,7.56904,11.2561,-0.333995,-0.0104461,0.942517,n
0.2,0,1.79997,-0.399993,0.399993,0.39339,0.40505,0.825336,0.616648,0.629681,1.35363,0.39339,0.40505,0.825336,n
0.2,0.05,2.19996,-0.599989,0.999982,0.39339,0.40505,0.825336,1.12722,1.19913,1.87357,0.0163759,0.301983,0.953173,n
0.2,0.1,2.59995,-0.799986,1.59997,0.39339,0.40505,0.825336,1.6318,1.66235,2.50574,0.00205555,0.0577054,0.998332,n
0.2,0.15,2.99995,-0.999982,2.19996,0.39339,0.40505,0.825336,2.06125,2.13628,3.20234,-0.0854906,-0.00274335,0.996335,n
0.2,0.2,3.39994,-1.19998,2.79995,0.39339,0.40505,0.825336,2.43334,2.64072,3.92577,-0.165098,-0.00514589,0.986264,n
0.2,0.25,3.79993,-1.39998,3.39994,0.39339,0.40505,0.825336,2.79364,3.14516,4.66101,-0.213129,-0.00658818,0.977002,n
0.2,0.3,4.19993,-1.59997,3.99993,0.39339,0.40505,0.825336,3.14801,3.64959,5.40219,-0.244629,-0.00754994,0.969587,n
0.2,0.35,4.59992,-1.79997,4.59992,0.39339,0.40505,0.825336,3.49905,4.15402,6.1467,-0.266687,-0.00823704,0.963748,n
0.2,0.4,4.99991,-1.99996,5.19991,0.39339,0.40505,0.825336,3.84804,4.65844,6.89325,-0.282925,-0.00875243,0.959102,n
0.2,0.45,5.39991,-2.19996,5.7999,0.39339,0.40505,0.825336,4.1957,5.16287,7.64114,-0.295346,-0.00915329,0.955346,n
0.2,0.5,5.7999,-2.39996,6.39989,0.39339,0.40505,0.825336,4.54245,5.66729,8.38995,-0.305143,-0.00947402,0.952259,n
0.2,0.55,6.19989,-2.59995,6.99988,0.39339,0.40505,0.825336,4.88853,6.17171,9.13942,-0.31306,-0.00973644,0.949683,n
0.2,0.6,6.59988,-2.79995,7.59987,0.39339,0.40505,0.825336,5.23412,6.67613,9.88937,-0.319587,-0.00995514,0.947505,n
0.2,0.65,6.99988,-2.99995,8.19986,0.39339,0.40505,0.825336,5.57936,7.18055,10.6397,-0.325057,-0.0101402,0.94564,n
0.2,0.7,7.39987,-3.19994,8.79985,0.39339,0.40505,0.825336,5.92429,7.68497,11.3903,-0.329708,-0.0102988,0.944027,n
0.25,0,1.99996,-0.499991,0.499991,0.39339,0.40505,0.825336,0.73212,0.746084,1.52174,0.39339,0.40505,0.825336,n
0.25,0.05,2.39996,-0.699988,1.09998,0.39339,0.40505,0.825336,1.24311,1.31918,2.03763,0.0184092,0.32096,0.946914,n
0.25,0.1,2.79995,-0.899984,1.69997,0.39339,0.40505,0.825336,1.74772,1.79159,2.66058,0.00308259,0.0841626,0.996447,n
0.25,0.15,3.19994,-1.09998,2.29996,0.39339,0.40505,0.825336,2.19755,2.2522,3.35011,-0.0633749,-0.00205731,0.997988,n
0.25,0.2,3.59994,-1.29998,2.89995,0.39339,0.40505,0.825336,2.57391,2.75665,4.06928,-0.147884,-0.00463092,0.988994,n
0.25,0.25,3.99993,-1.49997,3.49994,0.39339,0.40505,0.825336,2.93684,3.26109,4.80188,-0.199469,-0.00617605,0.979885,n
0.25,0.3,4.39992,-1.69997,4.09993,0.39339,0.40505,0.825336,3.29296,3.76552,5.5413,-0.233451,-0.00720645,0.972342,n
0.25,0.35,4.79992,-1.89997,4.69992,0.39339,0.40505,0.825336,3.64523,4.26995,6.28459,-0.257286,-0.00794256,0.966303,n
0.25,0.4,5.19991,-2.09996,5.29991,0.39339,0.40505,0.825336,3.99512,4.77437,7.03024,-0.274841,-0.00849473,0.961452,n
0.25,0.45,5.5999,-2.29996,5.8999,0.39339,0.40505,0.825336,4.34347,5.2788,7.77744,-0.288272,-0.00892423,0.957507,n
0.25,0.5,5.99989,-2.49996,6.49989,0.39339,0.40505,0.825336,4.69075,5.78322,8.5257,-0.298861,-0.00926786,0.954252,n
0.25,0.55,6.39989,-2.69995,7.09988,0.39339,0.40505,0.825336,5.03727,6.28764,9.27473,-0.307414,-0.009549,0.951528,n
0.25,0.6,6.79988,-2.89995,7.69986,0.39339,0.40505,0.825336,5.38323,6.79206,10.0243,-0.314464,-0.00978329,0.949219,n
0.25,0.65,7.19987,-3.09995,8.29985,0.39339,0.40505,0.825336,5.72876,7.29648,10.7743,-0.320371,-0.00998156,0.94724,n
0.25,0.7,7.59987,-3.29994,8.89984,0.39339,0.40505,0.825336,6.07395,7.8009,11.5247,-0.325391,-0.0101515,0.945525,n
0,0,0.999982,-4.53758e-11,8.55484e-12,0.350987,0.4423,0.825336,0.12319,0.195625,0.681167,0.350987,0.4423,0.825336,n
0,0.05,1.39998,-0.199996,0.599989,0.350987,0.4423,0.825336,0.657439,0.716915,1.2256,0.0520053,0.183378,0.981666,n
0,0.1,1.79997,-0.399993,1.19998,0.350987,0.4423,0.825336,1.12994,1.1705,1.8995,-0.0610021,-0.014521,0.998032,n
0,0.15,2.19996,-0.599989,1.79997,0.350987,0.4423,0.825336,1.49883,1.68087,2.62019,-0.170771,-0.039935,0.984501,n
0,0.2,2.59995,-0.799986,2.39996,0.350987,0.4423,0.825336,1.85361,2.19048,3.35578,-0.226378,-0.0531422,0.972589,n
0,0.25,2.99995,-0.999982,2.99995,0.350987,0.4423,0.825336,2.20269,2.69976,4.0974,-0.259034,-0.061202,0.963927,n
0,0.3,3.39994,-1.19998,3.59994,0.350987,0.4423,0.825336,2.54897,3.20888,4.84197,-0.280311,-0.0666255,0.957594,n
0,0.35,3.79993,-1.39998,4.19993,0.350987,0.4423,0.825336,2.8937,3.7179,5.58819,-0.295211,-0.0705216,0.952826,n
0,0.4,4.19993,-1.59997,4.79992,0.350987,0.4423,0.825336,3.23747,4.22687,6.33543,-0.306204,-0.0734547,0.949128,n
0,0.45,4.59992,-1.79997,5.39991,0.350987,0.4423,0.825336,3.58062,4.73579,7.08333,-0.314641,-0.0757424,0.946184,n
0,0.5,4.99991,-1.99996,5.99989,0.350987,0.4423,0.825336,3.92333,5.24468,7.83169,-0.321314,-0.0775761,0.94379,n
0,0.55,5.39991,-2.19996,6.59988,0.350987,0.4423,0.825336,4.26574,5.75355,8.58038,-0.326722,-0.0790788,0.941806,n
0,0.6,5.7999,-2.39996,7.19987,0.350987,0.4423,0.825336,4.60791,6.26241,9.32932,0.331194,0.0803328,-0.940137,n
0,0.65,6.19989,-2.59995,7.79986,0.350987,0.4423,0.825336,4.9499,6.77125,10.0785,0.334951,0.0813948,-0.938713,n
0,0.7,6.59988,-2.79995,8.39985,0.350987,0.4423,0.825336,5.29176,7.28009,10.8277,0.338152,0.0823059,-0.937485,n
0.05,0,1.19998,-0.0999982,0.0999982,0.350987,0.4423,0.825336,0.235507,0.315187,0.849283,0.350987,0.4423,0.825336,n
0.05,0.05,1.59997,-0.299995,0.699988,0.350987,0.4423,0.825336,0.771469,0.842202,1.38627,0.0634607,0.214778,0.974599,n
0.05,0.1,1.99996,-0.499991,1.29998,0.350987,0.4423,0.825336,1.26568,1.28528,2.04896,-0.0298651,-0.00718908,0.999528,n
0.05,0.15,2.39996,-0.699988,1.89997,0.350987,0.4423,0.825336,1.64028,1.79597,2.76365,-0.14842,-0.0347398,0.988314,n
0.05,0.2,2.79995,-0.899984,2.49996,0.350987,0.4423,0.825336,1.99806,2.30574,3.49607,-0.2098,-0.0491488,0.976508,n
0.05,0.25,3.19994,-1.09998,3.09995,0.350987,0.4423,0.825336,2.34892,2.81513,4.23579,-0.246066,-0.057967,0.967518,n
0.05,0.3,3.59994,-1.29998,3.69994,0.350987,0.4423,0.825336,2.69638,3.32432,4.97913,-0.269729,-0.063909,0.960813,n
0.05,0.35,3.99993,-1.49997,4.29992,0.350987,0.4423,0.825336,3.04191,3.83338,5.72448,-0.286302,-0.0681816,0.955711,n
0.05,0.4,4.39992,-1.69997,4.89991,0.350987,0.4423,0.825336,3.38628,4.34238,6.47108,-0.298525,-0.0714004,0.951727,n
0.05,0.45,4.79992,-1.89997,5.4999,0.350987,0.4423,0.825336,3.72989,4.85133,7.21849,-0.307899,-0.0739117,0.948544,n
0.05,0.5,5.19991,-2.09996,6.09989,0.350987,0.4423,0.825336,4.07297,5.36025,7.96647,-0.315311,-0.0759255,0.945946,n
0.05,0.55,5.5999,-2.29996,6.69988,0.350987,0.4423,0.825336,4.41566,5.86914,8.71485,-0.321314,-0.0775762,0.94379,n
0.05,0.6,5.99989,-2.49996,7.29987,0.350987,0.4423,0.825336,4.75808,6.37802,9.46353,-0.326274,-0.0789537,0.941972,n
0.05,0.65,6.39989,-2.69995,7.89986,0.350987,0.4423,0.825336,5.10028,6.88688,10.2125,0.330439,0.0801205,-0.94042,n
0.05,0.7,6.79988,-2.89995,8.49985,0.350987,0.4423,0.825336,5.44231,7.39573,10.9615,0.333987,0.0811216,-0.93908,n
0.1,0,1.39998,-0.199996,0.199996,0.350987,0.4423,0.825336,0.347825,0.434748,1.0174,0.350987,0.4423,0.825336,n
0.1,0.05,1.79997,-0.399993,0.799986,0.350987,0.4423,0.825336,0.885386,0.96649,1.54807,0.0743194,0.241647,0.967514,n
0.1,0.1,2.19996,-0.599989,1.39998,0.350987,0.4423,0.825336,1.39998,1.39998,2.19997,-3.20797e-06,-7.82634e-07,1,n
0.1,0.15,2.59995,-0.799986,1.99996,0.350987,0.4423,0.825336,1.78058,1.91099,2.9083,-0.126166,-0.0295983,0.991568,n
0.1,0.2,2.99995,-0.999982,2.59995,0.350987,0.4423,0.825336,2.14165,2.42095,3.63725,-0.193111,-0.0451811,0.980136,n
0.1,0.25,3.39994,-1.19998,3.19994,0.350987,0.4423,0.825336,2.49448,2.93044,4.37489,-0.232967,-0.0547462,0.970942,n
0.1,0.3,3.79993,-1.39998,3.79993,0.350987,0.4423,0.825336,2.84322,3.43971,5.11686,-0.259034,-0.061202,0.963927,n
0.1,0.35,4.19993,-1.59997,4.39992,0.350987,0.4423,0.825336,3.18966,3.94884,5.86127,-0.277298,-0.0658482,0.958525,n
0.1,0.4,4.59992,-1.79997,4.99991,0.350987,0.4423,0.825336,3.5347,4.45788,6.60716,-0.290768,-0.0693507,0.954277,n
0.1,0.45,4.99991,-1.99996,5.5999,0.350987,0.4423,0.825336,3.87881,4.96686,7.35404,-0.301094,-0.0720847,0.950866,n
0.1,0.5,5.39991,-2.19996,6.19989,0.350987,0.4423,0.825336,4.22229,5.47581,8.10159,-0.309253,-0.0742775,0.948075,n
0.1,0.55,5.7999,-2.39996,6.79988,0.350987,0.4423,0.825336,4.56531,5.98472,8.84963,-0.315859,-0.0760755,0.945751,n
0.1,0.6,6.19989,-2.59995,7.39987,0.350987,0.4423,0.825336,4.90799,6.49361,9.59803,-0.321314,-0.0775762,0.94379,n
0.1,0.65,6.59988,-2.79995,7.99986,0.350987,0.4423,0.825336,5.25042,7.00249,10.3467,-0.325894,-0.0788477,0.942113,n
0.1,0.7,6.99988,-2.99995,8.59985,0.350987,0.4423,0.825336,5.59265,7.51135,11.0956,0.329792,0.0799386,-0.940663,n
0.15,0,1.59997,-0.299995,0.299995,0.350987,0.4423,0.825336,0.460142,0.554308,1.18551,0.350987,0.4423,0.825336,n
0.15,0.05,1.99996,-0.499991,0.899984,0.350987,0.4423,0.825336,0.999198,1.08997,1.71076,0.0845995,0.264656,0.960625,n
0.15,0.1,2.39996,-0.699988,1.49997,0.350987,0.4423,0.825336,1.51459,1.5329,2.3524,0.00704075,0.0284216,0.999571,n
0.15,0.15,2.79995,-0.899984,2.09996,0.350987,0.4423,0.825336,1.91977,2.02597,3.05413,-0.104114,-0.0245134,0.994263,n
0.15,0.2,3.19994,-1.09998,2.69995,0.350987,0.4423,0.825336,2.28438,2.53611,3.77935,-0.176361,-0.0412417,0.983461,n
0.15,0.25,3.59994,-1.29998,3.29994,0.350987,0.4423,0.825336,2.63936,3.04573,4.51473,-0.219761,-0.0515413,0.974191,n
0.15,0.3,3.99993,-1.49997,3.89993,0.350987,0.4423,0.825336,2.98951,3.55507,5.25521,-0.248236,-0.0585049,0.966931,n
0.15,0.35,4.39992,-1.69997,4.49992,0.350987,0.4423,0.825336,3.33694,4.06426,5.99855,-0.268208,-0.0635217,0.961265,n
0.15,0.4,4.79992,-1.89997,5.09991,0.350987,0.4423,0.825336,3.68271,4.57335,6.74368,-0.282936,-0.0673058,0.956774,n
0.15,0.45,5.19991,-2.09996,5.6999,0.350987,0.4423,0.825336,4.02738,5.08237,7.48996,-0.294225,-0.0702611,0.95315,n
0.15,0.5,5.5999,-2.29996,6.29989,0.350987,0.4423,0.825336,4.3713,5.59134,8.23704,-0.303142,-0.0726325,0.950173,n
0.15,0.55,5.99989,-2.49996,6.89988,0.350987,0.4423,0.825336,4.71468,6.10028,8.98469,-0.310359,-0.0745772,0.94769,n
0.15,0.6,6.39989,-2.69995,7.49987,0.350987,0.4423,0.825336,5.05766,6.60919,9.73279,-0.316315,-0.0762005,0.945589,n
0.15,0.65,6.79988,-2.89995,8.09986,0.350987,0.4423,0.825336,5.40033,7.11808,10.4812,-0.321314,-0.0775762,0.94379,n
0.15,0.7,7.19987,-3.09995,8.69985,0.350987,0.4423,0.825336,5.74276,7.62696,11.2299,-0.325568,-0.0787568,0.942233,n
0.2,0,1.79997,-0.399993,0.399993,0.350987,0.4423,0.825336,0.572459,0.673869,1.35363,0.350987,0.4423,0.825336,n
0.2,0.05,2.19996,-0.599989,0.999982,0.350987,0.4423,0.825336,1.11291,1.21281,1.8742,0.0943264,0.284409,0.954051,n
0.2,0.1,2.59995,-0.799986,1.59997,0.350987,0.4423,0.825336,1.62913,1.66458,2.50618,0.0139287,0.0552865,0.998373,n
0.2,0.15,2.99995,-0.999982,2.19996,0.350987,0.4423,0.825336,2.05787,2.14088,3.20112,-0.0823628,-0.0194869,0.996412,n
0.2,0.2,3.39994,-1.19998,2.79995,0.350987,0.4423,0.825336,2.42626,2.65123,3.92235,-0.159589,-0.0373306,0.986477,n
0.2,0.25,3.79993,-1.39998,3.39994,0.350987,0.4423,0.825336,2.78356,3.16098,4.65528,-0.20647,-0.048353,0.977258,n
0.2,0.3,4.19993,-1.59997,3.99993,0.350987,0.4423,0.825336,3.13524,3.67041,5.39414,-0.237346,-0.055818,0.96982,n
0.2,0.35,4.59992,-1.79997,4.59992,0.350987,0.4423,0.825336,3.48376,4.17966,6.13635,-0.259034,-0.061202,0.963927,n
0.2,0.4,4.99991,-1.99996,5.19991,0.350987,0.4423,0.825336,3.83031,4.68879,6.88062,-0.275034,-0.0652661,0.959217,n
0.2,0.45,5.39991,-2.19996,5.7999,0.350987,0.4423,0.825336,4.1756,5.19785,7.62626,-0.287296,-0.0684413,0.955393,n
0.2,0.5,5.7999,-2.39996,6.39989,0.350987,0.4423,0.825336,4.52,5.70685,8.37283,-0.29698,-0.0709901,0.952241,n
0.2,0.55,6.19989,-2.59995,6.99988,0.350987,0.4423,0.825336,4.86376,6.21582,9.12008,-0.304814,-0.0730809,0.949604,n
0.2,0.6,6.59988,-2.79995,7.59987,0.350987,0.4423,0.825336,5.20706,6.72475,9.86782,-0.311279,-0.0748267,0.947368,n
0.2,0.65,6.99988,-2.99995,8.19986,0.350987,0.4423,0.825336,5.55,7.23366,10.6159,-0.316701,-0.0763063,0.945451,n
0.2,0.7,7.39987,-3.19994,8.79985,0.350987,0.4423,0.825336,5.89266,7.74255,11.3644,-0.321314,-0.0775762,0.94379,n
0.25,0,1.99996,-0.499991,0.499991,0.350987,0.4423,0.825336,0.684775,0.793428,1.52174,0.350987,0.4423,0.825336,n
0.25,0.05,2.39996,-0.699988,1.09998,0.350987,0.4423,0.825336,1.22654,1.33512,2.03826,0.103525,0.301423,0.947854,n
0.25,0.1,2.79995,-0.899984,1.69997,0.350987,0.4423,0.825336,1.74359,1.7951,2.6612,0.0206637,0.080547,0.996537,n
0.25,0.15,3.19994,-1.09998,2.29996,0.350987,0.4423,0.825336,2.1949,2.25573,3.34923,-0.061003,-0.0145212,0.998032,n
0.25,0.2,3.59994,-1.29998,2.89995,0.350987,0.4423,0.825336,2.56728,2.7663,4.06626,-0.142842,-0.0334491,0.98918,n
0.25,0.25,3.99993,-1.49997,3.49994,0.350987,0.4423,0.825336,2.92706,3.27618,4.79657,-0.193113,-0.0451815,0.980136,n
0.25,0.3,4.39992,-1.69997,4.09993,0.350987,0.4423,0.825336,3.28041,3.78571,5.53367,-0.226377,-0.053142,0.972589,n
0.25,0.35,4.79992,-1.89997,4.69992,0.350987,0.4423,0.825336,3.63009,4.29503,6.27464,-0.249784,-0.0588895,0.966509,n
0.25,0.4,5.19991,-2.09996,5.29991,0.350987,0.4423,0.825336,3.97751,4.80421,7.01801,-0.267065,-0.0632314,0.961602,n
0.25,0.45,5.5999,-2.29996,5.8999,0.350987,0.4423,0.825336,4.32345,5.31331,7.76294,-0.280311,-0.0666255,0.957594,n
0.25,0.5,5.99989,-2.49996,6.49989,0.350987,0.4423,0.825336,4.66837,5.82235,8.50895,-0.290769,-0.0693509,0.954277,n
0.25,0.55,6.39989,-2.69995,7.09988,0.350987,0.4423,0.825336,5.01256,6.33134,9.25576,-0.299227,-0.071587,0.951493,n
0.25,0.6,6.79988,-2.89995,7.69986,0.350987,0.4423,0.825336,5.3562,6.84028,10.0031,-0.306204,-0.0734547,0.949128,n
0.25,0.65,7.19987,-3.09995,8.29985,0.350987,0.4423,0.825336,5.69943,7.34921,10.7509,-0.312056,-0.0750379,0.947096,n
0.25,0.7,7.59987,-3.29994,8.89984,0.350987,0.4423,0.825336,6.04234,7.85812,11.4991,-0.317031,-0.0763968,0.945333,n
0,0,0.999982,-4.53758e-11,8.55484e-12,0.305078,0.47513,0.825336,0.0930707,0.225745,0.681167,0.305078,0.47513,0.825336,n
0,0.05,1.39998,-0.199996,0.599989,0.305078,0.47513,0.825336,0.645994,0.727013,1.22695,0.0683823,0.172062,0.98271,n
0,0.1,1.79997,-0.399993,1.19998,0.305078,0.47513,0.825336,1.12638,1.17547,1.89808,-0.0568628,-0.0218874,0.998142,n
0,0.15,2.19996,-0.599989,1.79997,0.305078,0.47513,0.825336,1.48728,1.69915,2.61347,-0.159768,-0.0633898,0.985117,n
0,0.2,2.59995,-0.799986,2.39996,0.305078,0.47513,0.825336,1.83575,2.22078,3.34334,-0.212491,-0.0865583,0.973322,n
0,0.25,2.99995,-0.999982,2.99995,0.305078,0.47513,0.825336,2.17913,2.74147,4.07924,-0.243718,-0.10121,0.964551,n
0,0.3,3.39994,-1.19998,3.59994,0.305078,0.47513,0.825336,2.52,3.26167,4.81815,-0.264185,-0.111276,0.958031,n
0,0.35,3.79993,-1.39998,4.19993,0.305078,0.47513,0.825336,2.85945,3.78156,5.55878,-0.27858,-0.118605,0.953061,n
0,0.4,4.19993,-1.59997,4.79992,0.305078,0.47513,0.825336,3.19803,4.30127,6.30047,-0.289234,-0.124173,0.94917,n
0,0.45,4.59992,-1.79997,5.39991,0.305078,0.47513,0.825336,3.53603,4.82084,7.04287,-0.297431,-0.128546,0.94605,n
0,0.5,4.99991,-1.99996,5.99989,0.305078,0.47513,0.825336,3.87363,5.34032,7.78574,0.303927,0.132069,-0.943497,n
0,0.55,5.39991,-2.19996,6.59988,0.305078,0.47513,0.825336,4.21096,5.85974,8.52898,0.3092,0.134967,-0.941371,n
0,0.6,5.7999,-2.39996,7.19987,0.305078,0.47513,0.825336,4.54806,6.3791,9.27248,0.313565,0.137394,-0.939574,n
0,0.65,6.19989,-2.59995,7.79986,0.305078,0.47513,0.825336,4.885,6.89842,10.0162,0.317237,0.139454,-0.938037,n
0,0.7,6.59988,-2.79995,8.39985,0.305078,0.47513,0.825336,5.22182,7.41772,10.76,0.320369,0.141226,-0.936707,n
0.05,0,1.19998,-0.0999982,0.0999982,0.305078,0.47513,0.825336,0.202376,0.348318,0.849283,0.305078,0.47513,0.825336,n
0.05,0.05,1.59997,-0.299995,0.699988,0.305078,0.47513,0.825336,0.756936,0.855288,1.38772,0.0815833,0.202039,0.975974,n
0.05,0.1,1.99996,-0.499991,1.29998,0.305078,0.47513,0.825336,1.26381,1.28782,2.0483,-0.0278296,-0.0106727,0.999556,n
0.05,0.15,2.39996,-0.699988,1.89997,0.305078,0.47513,0.825336,1.62969,1.81227,2.75794,-0.13871,-0.0545729,0.988828,n
0.05,0.2,2.79995,-0.899984,2.49996,0.305078,0.47513,0.825336,1.98083,2.33436,3.48468,-0.196718,-0.0794405,0.977237,n
0.05,0.25,3.19994,-1.09998,3.09995,0.305078,0.47513,0.825336,2.32581,2.85536,4.21867,-0.231292,-0.0952841,0.968207,n
0.05,0.3,3.59994,-1.29998,3.69994,0.305078,0.47513,0.825336,2.66773,3.37577,4.95632,-0.253994,-0.106214,0.961356,n
0.05,0.35,3.99993,-1.49997,4.29992,0.305078,0.47513,0.825336,3.00791,3.89581,5.69604,-0.269967,-0.114194,0.956074,n
0.05,0.4,4.39992,-1.69997,4.89991,0.305078,0.47513,0.825336,3.34704,4.41564,6.43706,-0.281789,-0.120269,0.951909,n
0.05,0.45,4.79992,-1.89997,5.4999,0.305078,0.47513,0.825336,3.68547,4.93531,7.17894,-0.29088,-0.125045,0.948553,n
0.05,0.5,5.19991,-2.09996,6.09989,0.305078,0.47513,0.825336,4.0234,5.45487,7.92141,-0.298082,-0.128897,0.945797,n
0.05,0.55,5.5999,-2.29996,6.69988,0.305078,0.47513,0.825336,4.361,5.97435,8.66431,0.303927,0.132069,-0.943497,n
0.05,0.6,5.99989,-2.49996,7.29987,0.305078,0.47513,0.825336,4.69833,6.49377,9.40753,0.308762,0.134726,-0.941549,n
0.05,0.65,6.39989,-2.69995,7.89986,0.305078,0.47513,0.825336,5.03546,7.01314,10.151,0.312828,0.136982,-0.93988,n
0.05,0.7,6.79988,-2.89995,8.49985,0.305078,0.47513,0.825336,5.37244,7.53247,10.8947,0.316295,0.138924,-0.938434,n
0.1,0,1.39998,-0.199996,0.199996,0.305078,0.47513,0.825336,0.311681,0.470891,1.0174,0.305078,0.47513,0.825336,n
0.1,0.05,1.79997,-0.399993,0.799986,0.305078,0.47513,0.825336,0.867713,0.982662,1.54957,0.0935596,0.22791,0.969177,n
0.1,0.1,2.19996,-0.599989,1.39998,0.305078,0.47513,0.825336,1.39998,1.39998,2.19997,-2.98931e-06,-1.14465e-06,1,n
0.1,0.15,2.59995,-0.799986,1.99996,0.305078,0.47513,0.825336,1.7711,1.92522,2.90355,-0.117806,-0.0460152,0.99197,n
0.1,0.2,2.99995,-0.999982,2.59995,0.305078,0.47513,0.825336,2.12514,2.4478,3.62691,-0.180888,-0.0724645,0.980831,n
0.1,0.25,3.39994,-1.19998,3.19994,0.305078,0.47513,0.825336,2.47188,2.96912,4.35882,-0.218774,-0.089444,0.971667,n
0.1,0.3,3.79993,-1.39998,3.79993,0.305078,0.47513,0.825336,2.81496,3.48976,5.09507,-0.243718,-0.10121,0.964551,n
0.1,0.35,4.19993,-1.59997,4.39992,0.305078,0.47513,0.825336,3.15596,4.00998,5.83382,-0.261282,-0.109824,0.958995,n
