K2,K4,C11,C12,C44,q_x,q_y,q_z,Rho*v1^2,Rho*v2^2,Rho*v3^2,L_coeff1,L_coeff2,L_coeff3,cmp_T_L
0.02,0.05,1.81016,0.509108,1.10307,0.0719894,0.185168,0.980067,1.01051,1.09571,1.91008,-0.184359,-0.0220626,0.982611,n
0.03,0,1.58389,0.622243,0.876797,0.0719894,0.185168,0.980067,0.798515,0.870398,1.66857,-0.166149,-0.0204375,0.985889,n
0.03,0.01,1.64046,0.593959,0.933365,0.0719894,0.185168,0.980067,0.851571,0.926727,1.72889,-0.170819,-0.0208615,0.985081,n
0.03,0.02,1.69703,0.565675,0.989932,0.0719894,0.185168,0.980067,0.904587,0.983054,1.78925,-0.175409,-0.0212732,0.984266,n
0.03,0.03,1.75359,0.537392,1.0465,0.0719894,0.185168,0.980067,0.957565,1.03938,1.84964,-0.179924,-0.0216736,0.983442,n
0.03,0.04,1.81016,0.509108,1.10307,0.0719894,0.185168,0.980067,1.01051,1.09571,1.91008,-0.184359,-0.0220626,0.982611,n
0.03,0.05,1.86673,0.480824,1.15963,0.0719894,0.185168,0.980067,1.06341,1.15203,1.97055,-0.188712,-0.0224404,0.981776,n
0.04,0,1.64046,0.593959,0.933365,0.0719894,0.185168,0.980067,0.851571,0.926727,1.72889,-0.170819,-0.0208615,0.985081,n
0.04,0.01,1.69703,0.565675,0.989932,0.0719894,0.185168,0.980067,0.904587,0.983054,1.78925,-0.175409,-0.0212732,0.984266,n
0.04,0.02,1.75359,0.537392,1.0465,0.0719894,0.185168,0.980067,0.957565,1.03938,1.84964,-0.179924,-0.0216736,0.983442,n
0.04,0.03,1.81016,0.509108,1.10307,0.0719894,0.185168,0.980067,1.01051,1.09571,1.91008,-0.184359,-0.0220626,0.982611,n
0.04,0.04,1.86673,0.480824,1.15963,0.0719894,0.185168,0.980067,1.06341,1.15203,1.97055,-0.188712,-0.0224404,0.981776,n
0.04,0.05,1.9233,0.45254,1.2162,0.0719894,0.185168,0.980067,1.11628,1.20836,2.03106,-0.192994,-0.0228084,0.980935,n
0.05,0,1.69703,0.565675,0.989932,0.0719894,0.185168,0.980067,0.904587,0.983054,1.78925,-0.175409,-0.0212732,0.984266,n
0.05,0.01,1.75359,0.537392,1.0465,0.0719894,0.185168,0.980067,0.957565,1.03938,1.84964,-0.179924,-0.0216736,0.983442,n
0.05,0.02,1.81016,0.509108,1.10307,0.0719894,0.185168,0.980067,1.01051,1.09571,1.91008,-0.184359,-0.0220626,0.982611,n
0.05,0.03,1.86673,0.480824,1.15963,0.0719894,0.185168,0.980067,1.06341,1.15203,1.97055,-0.188712,-0.0224404,0.981776,n
0.05,0.04,1.9233,0.45254,1.2162,0.0719894,0.185168,0.980067,1.11628,1.20836,2.03106,-0.192994,-0.0228084,0.980935,n
0.05,0.05,1.97986,0.424257,1.27277,0.0719894,0.185168,0.980067,1.16912,1.26469,2.09159,-0.197206,-0.0231668,0.980088,n
0,0,1.41419,0.707094,0.707094,0.0531438,0.191429,0.980067,0.636954,0.703884,1.48754,-0.150995,-0.0158424,0.988408,n
0,0.01,1.47076,0.678811,0.763662,0.0531438,0.191429,0.980067,0.690051,0.760316,1.54772,-0.155874,-0.0162425,0.987643,n
0,0.02,1.52732,0.650527,0.820229,0.0531438,0.191429,0.980067,0.743105,0.816747,1.60793,-0.160672,-0.0166316,0.986868,n
0,0.03,1.58389,0.622243,0.876797,0.0531438,0.191429,0.980067,0.796121,0.873179,1.66818,-0.165384,-0.0170097,0.986083,n
0,0.04,1.64046,0.593959,0.933365,0.0531438,0.191429,0.980067,0.849098,0.92961,1.72848,-0.170016,-0.0173775,0.985288,n
0,0.05,1.69703,0.565675,0.989932,0.0531438,0.191429,0.980067,0.902036,0.98604,1.78882,-0.174566,-0.0177353,0.984486,n
0.01,0,1.47076,0.678811,0.763662,0.0531438,0.191429,0.980067,0.690051,0.760316,1.54772,-0.155874,-0.0162425,0.987643,n
0.01,0.01,1.52732,0.650527,0.820229,0.0531438,0.191429,0.980067,0.743105,0.816747,1.60793,-0.160672,-0.0166316,0.986868,n
0.01,0.02,1.58389,0.622243,0.876797,0.0531438,0.191429,0.980067,0.796121,0.873179,1.66818,-0.165384,-0.0170097,0.986083,n
0.01,0.03,1.64046,0.593959,0.933365,0.0531438,0.191429,0.980067,0.849098,0.92961,1.72848,-0.170016,-0.0173775,0.985288,n
0.01,0.04,1.69703,0.565675,0.989932,0.0531438,0.191429,0.980067,0.902036,0.98604,1.78882,-0.174566,-0.0177353,0.984486,n
0.01,0.05,1.75359,0.537392,1.0465,0.0531438,0.191429,0.980067,0.954936,1.04247,1.84918,-0.179043,-0.0180838,0.983675,n
0.02,0,1.52732,0.650527,0.820229,0.0531438,0.191429,0.980067,0.743105,0.816747,1.60793,-0.160672,-0.0166316,0.986868,n
0.02,0.01,1.58389,0.622243,0.876797,0.0531438,0.191429,0.980067,0.796121,0.873179,1.66818,-0.165384,-0.0170097,0.986083,n
0.02,0.02,1.64046,0.593959,0.933365,0.0531438,0.191429,0.980067,0.849098,0.92961,1.72848,-0.170016,-0.0173775,0.985288,n
0.02,0.03,1.69703,0.565675,0.989932,0.0531438,0.191429,0.980067,0.902036,0.98604,1.78882,-0.174566,-0.0177353,0.984486,n
0.02,0.04,1.75359,0.537392,1.0465,0.0531438,0.191429,0.980067,0.954936,1.04247,1.84918,-0.179043,-0.0180838,0.983675,n
0.02,0.05,1.81016,0.509108,1.10307,0.0531438,0.191429,0.980067,1.0078,1.0989,1.90959,-0.183438,-0.018423,0.982859,n
0.03,0,1.58389,0.622243,0.876797,0.0531438,0.191429,0.980067,0.796121,0.873179,1.66818,-0.165384,-0.0170097,0.986083,n
0.03,0.01,1.64046,0.593959,0.933365,0.0531438,0.191429,0.980067,0.849098,0.92961,1.72848,-0.170016,-0.0173775,0.985288,n
0.03,0.02,1.69703,0.565675,0.989932,0.0531438,0.191429,0.980067,0.902036,0.98604,1.78882,-0.174566,-0.0177353,0.984486,n
0.03,0.03,1.75359,0.537392,1.0465,0.0531438,0.191429,0.980067,0.954936,1.04247,1.84918,-0.179043,-0.0180838,0.983675,n
0.03,0.04,1.81016,0.509108,1.10307,0.0531438,0.191429,0.980067,1.0078,1.0989,1.90959,-0.183438,-0.018423,0.982859,n
0.03,0.05,1.86673,0.480824,1.15963,0.0531438,0.191429,0.980067,1.06063,1.15533,1.97004,-0.187753,-0.0187531,0.982037,n
0.04,0,1.64046,0.593959,0.933365,0.0531438,0.191429,0.980067,0.849098,0.92961,1.72848,-0.170016,-0.0173775,0.985288,n
0.04,0.01,1.69703,0.565675,0.989932,0.0531438,0.191429,0.980067,0.902036,0.98604,1.78882,-0.174566,-0.0177353,0.984486,n
0.04,0.02,1.75359,0.537392,1.0465,0.0531438,0.191429,0.980067,0.954936,1.04247,1.84918,-0.179043,-0.0180838,0.983675,n
0.04,0.03,1.81016,0.509108,1.10307,0.0531438,0.191429,0.980067,1.0078,1.0989,1.90959,-0.183438,-0.018423,0.982859,n
0.04,0.04,1.86673,0.480824,1.15963,0.0531438,0.191429,0.980067,1.06063,1.15533,1.97004,-0.187753,-0.0187531,0.982037,n
0.04,0.05,1.9233,0.45254,1.2162,0.0531438,0.191429,0.980067,1.11342,1.21176,2.03052,-0.191997,-0.019075,0.98121,n
0.05,0,1.69703,0.565675,0.989932,0.0531438,0.191429,0.980067,0.902036,0.98604,1.78882,-0.174566,-0.0177353,0.984486,n
0.05,0.01,1.75359,0.537392,1.0465,0.0531438,0.191429,0.980067,0.954936,1.04247,1.84918,-0.179043,-0.0180838,0.983675,n
0.05,0.02,1.81016,0.509108,1.10307,0.0531438,0.191429,0.980067,1.0078,1.0989,1.90959,-0.183438,-0.018423,0.982859,n
0.05,0.03,1.86673,0.480824,1.15963,0.0531438,0.191429,0.980067,1.06063,1.15533,1.97004,-0.187753,-0.0187531,0.982037,n
0.05,0.04,1.9233,0.45254,1.2162,0.0531438,0.191429,0.980067,1.11342,1.21176,2.03052,-0.191997,-0.019075,0.98121,n
0.05,0.05,1.97986,0.424257,1.27277,0.0531438,0.191429,0.980067,1.16619,1.26819,2.09103,-0.196171,-0.019389,0.980378,n
0,0,1.41419,0.707094,0.707094,0.0337673,0.195779,0.980067,0.635327,0.705769,1.48728,-0.150612,-0.0107931,0.988534,n
0,0.01,1.47076,0.678811,0.763662,0.0337673,0.195779,0.980067,0.688362,0.76228,1.54744,-0.155462,-0.0110726,0.98778,n
0,0.02,1.52732,0.650527,0.820229,0.0337673,0.195779,0.980067,0.741354,0.818791,1.60763,-0.160232,-0.0113448,0.987014,n
0,0.03,1.58389,0.622243,0.876797,0.0337673,0.195779,0.980067,0.794309,0.875302,1.66787,-0.164916,-0.0116096,0.986239,n
0,0.04,1.64046,0.593959,0.933365,0.0337673,0.195779,0.980067,0.847226,0.931813,1.72815,-0.169519,-0.0118675,0.985455,n
0,0.05,1.69703,0.565675,0.989932,0.0337673,0.195779,0.980067,0.900103,0.988323,1.78847,-0.174042,-0.0121187,0.984664,n
0.01,0,1.47076,0.678811,0.763662,0.0337673,0.195779,0.980067,0.688362,0.76228,1.54744,-0.155462,-0.0110726,0.98778,n
0.01,0.01,1.52732,0.650527,0.820229,0.0337673,0.195779,0.980067,0.741354,0.818791,1.60763,-0.160232,-0.0113448,0.987014,n
0.01,0.02,1.58389,0.622243,0.876797,0.0337673,0.195779,0.980067,0.794309,0.875302,1.66787,-0.164916,-0.0116096,0.986239,n
0.01,0.03,1.64046,0.593959,0.933365,0.0337673,0.195779,0.980067,0.847226,0.931813,1.72815,-0.169519,-0.0118675,0.985455,n
0.01,0.04,1.69703,0.565675,0.989932,0.0337673,0.195779,0.980067,0.900103,0.988323,1.78847,-0.174042,-0.0121187,0.984664,n
0.01,0.05,1.75359,0.537392,1.0465,0.0337673,0.195779,0.980067,0.952943,1.04483,1.84881,-0.178489,-0.0123638,0.983864,n
0.02,0,1.52732,0.650527,0.820229,0.0337673,0.195779,0.980067,0.741354,0.818791,1.60763,-0.160232,-0.0113448,0.987014,n
0.02,0.01,1.58389,0.622243,0.876797,0.0337673,0.195779,0.980067,0.794309,0.875302,1.66787,-0.164916,-0.0116096,0.986239,n
0.02,0.02,1.64046,0.593959,0.933365,0.0337673,0.195779,0.980067,0.847226,0.931813,1.72815,-0.169519,-0.0118675,0.985455,n
0.02,0.03,1.69703,0.565675,0.989932,0.0337673,0.195779,0.980067,0.900103,0.988323,1.78847,-0.174042,-0.0121187,0.984664,n
0.02,0.04,1.75359,0.537392,1.0465,0.0337673,0.195779,0.980067,0.952943,1.04483,1.84881,-0.178489,-0.0123638,0.983864,n
0.02,0.05,1.81016,0.509108,1.10307,0.0337673,0.195779,0.980067,1.00575,1.10135,1.9092,-0.182857,-0.0126025,0.983059,n
0.03,0,1.58389,0.622243,0.876797,0.0337673,0.195779,0.980067,0.794309,0.875302,1.66787,-0.164916,-0.0116096,0.986239,n
0.03,0.01,1.64046,0.593959,0.933365,0.0337673,0.195779,0.980067,0.847226,0.931813,1.72815,-0.169519,-0.0118675,0.985455,n
0.03,0.02,1.69703,0.565675,0.989932,0.0337673,0.195779,0.980067,0.900103,0.988323,1.78847,-0.174042,-0.0121187,0.984664,n
0.03,0.03,1.75359,0.537392,1.0465,0.0337673,0.195779,0.980067,0.952943,1.04483,1.84881,-0.178489,-0.0123638,0.983864,n
0.03,0.04,1.81016,0.509108,1.10307,0.0337673,0.195779,0.980067,1.00575,1.10135,1.9092,-0.182857,-0.0126025,0.983059,n
0.03,0.05,1.86673,0.480824,1.15963,0.0337673,0.195779,0.980067,1.05852,1.15785,1.96962,-0.187143,-0.012835,0.982249,n
0.04,0,1.64046,0.593959,0.933365,0.0337673,0.195779,0.980067,0.847226,0.931813,1.72815,-0.169519,-0.0118675,0.985455,n
0.04,0.01,1.69703,0.565675,0.989932,0.0337673,0.195779,0.980067,0.900103,0.988323,1.78847,-0.174042,-0.0121187,0.984664,n
0.04,0.02,1.75359,0.537392,1.0465,0.0337673,0.195779,0.980067,0.952943,1.04483,1.84881,-0.178489,-0.0123638,0.983864,n
0.04,0.03,1.81016,0.509108,1.10307,0.0337673,0.195779,0.980067,1.00575,1.10135,1.9092,-0.182857,-0.0126025,0.983059,n
0.04,0.04,1.86673,0.480824,1.15963,0.0337673,0.195779,0.980067,1.05852,1.15785,1.96962,-0.187143,-0.012835,0.982249,n
0.04,0.05,1.9233,0.45254,1.2162,0.0337673,0.195779,0.980067,1.11125,1.21436,2.03008,-0.191359,-0.0130621,0.981433,n
0.05,0,1.69703,0.565675,0.989932,0.0337673,0.195779,0.980067,0.900103,0.988323,1.78847,-0.174042,-0.0121187,0.984664,n
0.05,0.01,1.75359,0.537392,1.0465,0.0337673,0.195779,0.980067,0.952943,1.04483,1.84881,-0.178489,-0.0123638,0.983864,n
0.05,0.02,1.81016,0.509108,1.10307,0.0337673,0.195779,0.980067,1.00575,1.10135,1.9092,-0.182857,-0.0126025,0.983059,n
0.05,0.03,1.86673,0.480824,1.15963,0.0337673,0.195779,0.980067,1.05852,1.15785,1.96962,-0.187143,-0.012835,0.982249,n
0.05,0.04,1.9233,0.45254,1.2162,0.0337673,0.195779,0.980067,1.11125,1.21436,2.03008,-0.191359,-0.0130621,0.981433,n
0.05,0.05,1.97986,0.424257,1.27277,0.0337673,0.195779,0.980067,1.16396,1.27087,2.09057,-0.195505,-0.0132839,0.980613,n
0,0,1.41419,0.707094,0.707094,0.0140533,0.198172,0.980067,0.634389,0.706862,1.48713,-0.150426,-0.00465174,0.98861,n
0,0.01,1.47076,0.678811,0.763662,0.0140533,0.198172,0.980067,0.687388,0.76342,1.54728,-0.155261,-0.00477382,0.987862,n
0,0.02,1.52732,0.650527,0.820229,0.0140533,0.198172,0.980067,0.740345,0.819977,1.60746,-0.160015,-0.00489277,0.987102,n
0,0.03,1.58389,0.622243,0.876797,0.0140533,0.198172,0.980067,0.793264,0.876535,1.66768,-0.164683,-0.00500859,0.986334,n
0,0.04,1.64046,0.593959,0.933365,0.0140533,0.198172,0.980067,0.846145,0.933093,1.72795,-0.16927,-0.00512146,0.985556,n
0,0.05,1.69703,0.565675,0.989932,0.0140533,0.198172,0.980067,0.898988,0.98965,1.78826,-0.173777,-0.00523147,0.984771,n
0.01,0,1.47076,0.678811,0.763662,0.0140533,0.198172,0.980067,0.687388,0.76342,1.54728,-0.155261,-0.00477382,0.987862,n
0.01,0.01,1.52732,0.650527,0.820229,0.0140533,0.198172,0.980067,0.740345,0.819977,1.60746,-0.160015,-0.00489277,0.987102,n
0.01,0.02,1.58389,0.622243,0.876797,0.0140533,0.198172,0.980067,0.793264,0.876535,1.66768,-0.164683,-0.00500859,0.986334,n
0.01,0.03,1.64046,0.593959,0.933365,0.0140533,0.198172,0.980067,0.846145,0.933093,1.72795,-0.16927,-0.00512146,0.985556,n
0.01,0.04,1.69703,0.565675,0.989932,0.0140533,0.198172,0.980067,0.898988,0.98965,1.78826,-0.173777,-0.00523147,0.984771,n
0.01,0.05,1.75359,0.537392,1.0465,0.0140533,0.198172,0.980067,0.951793,1.04621,1.84859,-0.178208,-0.00533886,0.983978,n
0.02,0,1.52732,0.650527,0.820229,0.0140533,0.198172,0.980067,0.740345,0.819977,1.60746,-0.160015,-0.00489277,0.987102,n
0.02,0.01,1.58389,0.622243,0.876797,0.0140533,0.198172,0.980067,0.793264,0.876535,1.66768,-0.164683,-0.00500859,0.986334,n
0.02,0.02,1.64046,0.593959,0.933365,0.0140533,0.198172,0.980067,0.846145,0.933093,1.72795,-0.16927,-0.00512146,0.985556,n
0.02,0.03,1.69703,0.565675,0.989932,0.0140533,0.198172,0.980067,0.898988,0.98965,1.78826,-0.173777,-0.00523147,0.984771,n
0.02,0.04,1.75359,0.537392,1.0465,0.0140533,0.198172,0.980067,0.951793,1.04621,1.84859,-0.178208,-0.00533886,0.983978,n
0.02,0.05,1.81016,0.509108,1.10307,0.0140533,0.198172,0.980067,1.00457,1.10277,1.90897,-0.18256,-0.00544355,0.98318,n
0.03,0,1.58389,0.622243,0.876797,0.0140533,0.198172,0.980067,0.793264,0.876535,1.66768,-0.164683,-0.00500859,0.986334,n
0.03,0.01,1.64046,0.593959,0.933365,0.0140533,0.198172,0.980067,0.846145,0.933093,1.72795,-0.16927,-0.00512146,0.985556,n
0.03,0.02,1.69703,0.565675,0.989932,0.0140533,0.198172,0.980067,0.898988,0.98965,1.78826,-0.173777,-0.00523147,0.984771,n
0.03,0.03,1.75359,0.537392,1.0465,0.0140533,0.198172,0.980067,0.951793,1.04621,1.84859,-0.178208,-0.00533886,0.983978,n
0.03,0.04,1.81016,0.509108,1.10307,0.0140533,0.198172,0.980067,1.00457,1.10277,1.90897,-0.18256,-0.00544355,0.98318,n
0.03,0.05,1.86673,0.480824,1.15963,0.0140533,0.198172,0.980067,1.0573,1.15932,1.96938,-0.18683,-0.00554558,0.982377,n
0.04,0,1.64046,0.593959,0.933365,0.0140533,0.198172,0.980067,0.846145,0.933093,1.72795,-0.16927,-0.00512146,0.985556,n
0.04,0.01,1.69703,0.565675,0.989932,0.0140533,0.198172,0.980067,0.898988,0.98965,1.78826,-0.173777,-0.00523147,0.984771,n
0.04,0.02,1.75359,0.537392,1.0465,0.0140533,0.198172,0.980067,0.951793,1.04621,1.84859,-0.178208,-0.00533886,0.983978,n
0.04,0.03,1.81016,0.509108,1.10307,0.0140533,0.198172,0.980067,1.00457,1.10277,1.90897,-0.18256,-0.00544355,0.98318,n
0.04,0.04,1.86673,0.480824,1.15963,0.0140533,0.198172,0.980067,1.0573,1.15932,1.96938,-0.18683,-0.00554558,0.982377,n
0.04,0.05,1.9233,0.45254,1.2162,0.0140533,0.198172,0.980067,1.11,1.21588,2.02982,-0.19103,-0.0056453,0.981568,n
0.05,0,1.69703,0.565675,0.989932,0.0140533,0.198172,0.980067,0.898988,0.98965,1.78826,-0.173777,-0.00523147,0.984771,n
0.05,0.01,1.75359,0.537392,1.0465,0.0140533,0.198172,0.980067,0.951793,1.04621,1.84859,-0.178208,-0.00533886,0.983978,n
0.05,0.02,1.81016,0.509108,1.10307,0.0140533,0.198172,0.980067,1.00457,1.10277,1.90897,-0.18256,-0.00544355,0.98318,n
0.05,0.03,1.86673,0.480824,1.15963,0.0140533,0.198172,0.980067,1.0573,1.15932,1.96938,-0.18683,-0.00554558,0.982377,n
0.05,0.04,1.9233,0.45254,1.2162,0.0140533,0.198172,0.980067,1.11,1.21588,2.02982,-0.19103,-0.0056453,0.981568,n
0.05,0.05,1.97986,0.424257,1.27277,0.0140533,0.198172,0.980067,1.16267,1.27244,2.09029,-0.19516,-0.00574273,0.980755,n
0,0,1.41419,0.707094,0.707094,0.29552,0,0.955336,0.566122,0.707094,1.55516,-0.169017,-4.83118e-16,0.985613,n
0,0.01,1.47076,0.678811,0.763662,0.29552,0,0.955336,0.616222,0.763662,1.6182,-0.173649,1.45967e-16,0.984808,n
0,0.02,1.52732,0.650527,0.820229,0.29552,0,0.955336,0.666275,0.820229,1.68127,-0.178162,-2.81122e-16,0.984001,n
0,0.03,1.58389,0.622243,0.876797,0.29552,0,0.955336,0.71629,0.876797,1.7444,-0.182554,0,0.983196,n
0,0.04,1.64046,0.593959,0.933365,0.29552,0,0.955336,0.766264,0.933365,1.80756,-0.186832,-1.81842e-16,0.982392,n
0,0.05,1.69703,0.565675,0.989932,0.29552,0,0.955336,0.8162,0.989932,1.87076,-0.190998,0,0.98159,n
0.01,0,1.47076,0.678811,0.763662,0.29552,0,0.955336,0.616222,0.763662,1.6182,-0.173649,1.45967e-16,0.984808,n
0.01,0.01,1.52732,0.650527,0.820229,0.29552,0,0.955336,0.666275,0.820229,1.68127,-0.178162,-2.81122e-16,0.984001,n
0.01,0.02,1.58389,0.622243,0.876797,0.29552,0,0.955336,0.71629,0.876797,1.7444,-0.182554,0,0.983196,n
0.01,0.03,1.64046,0.593959,0.933365,0.29552,0,0.955336,0.766264,0.933365,1.80756,-0.186832,-1.81842e-16,0.982392,n
0.01,0.04,1.69703,0.565675,0.989932,0.29552,0,0.955336,0.8162,0.989932,1.87076,-0.190998,0,0.98159,n
0.01,0.05,1.75359,0.537392,1.0465,0.29552,0,0.955336,0.866096,1.0465,1.93399,-0.195061,-3.2998e-16,0.980791,n
0.02,0,1.52732,0.650527,0.820229,0.29552,0,0.955336,0.666275,0.820229,1.68127,-0.178162,-2.81122e-16,0.984001,n
0.02,0.01,1.58389,0.622243,0.876797,0.29552,0,0.955336,0.71629,0.876797,1.7444,-0.182554,0,0.983196,n
0.02,0.02,1.64046,0.593959,0.933365,0.29552,0,0.955336,0.766264,0.933365,1.80756,-0.186832,-1.81842e-16,0.982392,n
0.02,0.03,1.69703,0.565675,0.989932,0.29552,0,0.955336,0.8162,0.989932,1.87076,-0.190998,0,0.98159,n
0.02,0.04,1.75359,0.537392,1.0465,0.29552,0,0.955336,0.866096,1.0465,1.93399,-0.195061,-3.2998e-16,0.980791,n
0.02,0.05,1.81016,0.509108,1.10307,0.29552,0,0.955336,0.915961,1.10307,1.99727,-0.199017,0,0.979996,n
0.03,0,1.58389,0.622243,0.876797,0.29552,0,0.955336,0.71629,0.876797,1.7444,-0.182554,0,0.983196,n
0.03,0.01,1.64046,0.593959,0.933365,0.29552,0,0.955336,0.766264,0.933365,1.80756,-0.186832,-1.81842e-16,0.982392,n
0.03,0.02,1.69703,0.565675,0.989932,0.29552,0,0.955336,0.8162,0.989932,1.87076,-0.190998,0,0.98159,n
0.03,0.03,1.75359,0.537392,1.0465,0.29552,0,0.955336,0.866096,1.0465,1.93399,-0.195061,-3.2998e-16,0.980791,n
0.03,0.04,1.81016,0.509108,1.10307,0.29552,0,0.955336,0.915961,1.10307,1.99727,-0.199017,0,0.979996,n
0.03,0.05,1.86673,0.480824,1.15963,0.29552,0,0.955336,0.965786,1.15963,2.06057,-0.20287,0,0.979206,n
0.04,0,1.64046,0.593959,0.933365,0.29552,0,0.955336,0.766264,0.933365,1.80756,-0.186832,-1.81842e-16,0.982392,n
0.04,0.01,1.69703,0.565675,0.989932,0.29552,0,0.955336,0.8162,0.989932,1.87076,-0.190998,0,0.98159,n
0.04,0.02,1.75359,0.537392,1.0465,0.29552,0,0.955336,0.866096,1.0465,1.93399,-0.195061,-3.2998e-16,0.980791,n
0.04,0.03,1.81016,0.509108,1.10307,0.29552,0,0.955336,0.915961,1.10307,1.99727,-0.199017,0,0.979996,n
0.04,0.04,1.86673,0.480824,1.15963,0.29552,0,0.955336,0.965786,1.15963,2.06057,-0.20287,0,0.979206,n
0.04,0.05,1.9233,0.45254,1.2162,0.29552,0,0.955336,1.01558,1.2162,2.12392,-0.206629,0,0.978419,n
0.05,0,1.69703,0.565675,0.989932,0.29552,0,0.955336,0.8162,0.989932,1.87076,-0.190998,0,0.98159,n
0.05,0.01,1.75359,0.537392,1.0465,0.29552,0,0.955336,0.866096,1.0465,1.93399,-0.195061,-3.2998e-16,0.980791,n
0.05,0.02,1.81016,0.509108,1.10307,0.29552,0,0.955336,0.915961,1.10307,1.99727,-0.199017,0,0.979996,n
0.05,0.03,1.86673,0.480824,1.15963,0.29552,0,0.955336,0.965786,1.15963,2.06057,-0.20287,0,0.979206,n
0.05,0.04,1.9233,0.45254,1.2162,0.29552,0,0.955336,1.01558,1.2162,2.12392,-0.206629,0,0.978419,n
0.05,0.05,1.97986,0.424257,1.27277,0.29552,0,0.955336,1.06535,1.27277,2.18728,-0.210298,0,0.977637,n
0,0,1.41419,0.707094,0.707094,0.294044,0.0295028,0.955336,0.566884,0.706073,1.55542,-0.169277,0.00969015,0.985521,n
0,0.01,1.47076,0.678811,0.763662,0.294044,0.0295028,0.955336,0.617012,0.762598,1.61847,-0.173921,0.00994369,0.984709,n
0,0.02,1.52732,0.650527,0.820229,0.294044,0.0295028,0.955336,0.667092,0.819121,1.68156,-0.178446,0.0101907,0.983897,n
0,0.03,1.58389,0.622243,0.876797,0.294044,0.0295028,0.955336,0.717135,0.875645,1.7447,-0.182849,0.0104312,0.983086,n
0,0.04,1.64046,0.593959,0.933365,0.294044,0.0295028,0.955336,0.767137,0.932169,1.80788,-0.187138,0.0106655,0.982276,n
0,0.05,1.69703,0.565675,0.989932,0.294044,0.0295028,0.955336,0.8171,0.988692,1.8711,-0.191316,0.0108939,0.981468,n
0.01,0,1.47076,0.678811,0.763662,0.294044,0.0295028,0.955336,0.617012,0.762598,1.61847,-0.173921,0.00994369,0.984709,n
0.01,0.01,1.52732,0.650527,0.820229,0.294044,0.0295028,0.955336,0.667092,0.819121,1.68156,-0.178446,0.0101907,0.983897,n
0.01,0.02,1.58389,0.622243,0.876797,0.294044,0.0295028,0.955336,0.717135,0.875645,1.7447,-0.182849,0.0104312,0.983086,n
0.01,0.03,1.64046,0.593959,0.933365,0.294044,0.0295028,0.955336,0.767137,0.932169,1.80788,-0.187138,0.0106655,0.982276,n
0.01,0.04,1.69703,0.565675,0.989932,0.294044,0.0295028,0.955336,0.8171,0.988692,1.8711,-0.191316,0.0108939,0.981468,n
0.01,0.05,1.75359,0.537392,1.0465,0.294044,0.0295028,0.955336,0.867023,1.04522,1.93435,-0.19539,0.0111167,0.980663,n
0.02,0,1.52732,0.650527,0.820229,0.294044,0.0295028,0.955336,0.667092,0.819121,1.68156,-0.178446,0.0101907,0.983897,n
0.02,0.01,1.58389,0.622243,0.876797,0.294044,0.0295028,0.955336,0.717135,0.875645,1.7447,-0.182849,0.0104312,0.983086,n
0.02,0.02,1.64046,0.593959,0.933365,0.294044,0.0295028,0.955336,0.767137,0.932169,1.80788,-0.187138,0.0106655,0.982276,n
0.02,0.03,1.69703,0.565675,0.989932,0.294044,0.0295028,0.955336,0.8171,0.988692,1.8711,-0.191316,0.0108939,0.981468,n
0.02,0.04,1.75359,0.537392,1.0465,0.294044,0.0295028,0.955336,0.867023,1.04522,1.93435,-0.19539,0.0111167,0.980663,n
0.02,0.05,1.81016,0.509108,1.10307,0.294044,0.0295028,0.955336,0.916915,1.10174,1.99764,-0.199357,0.011334,0.979861,n
0.03,0,1.58389,0.622243,0.876797,0.294044,0.0295028,0.955336,0.717135,0.875645,1.7447,-0.182849,0.0104312,0.983086,n
0.03,0.01,1.64046,0.593959,0.933365,0.294044,0.0295028,0.955336,0.767137,0.932169,1.80788,-0.187138,0.0106655,0.982276,n
0.03,0.02,1.69703,0.565675,0.989932,0.294044,0.0295028,0.955336,0.8171,0.988692,1.8711,-0.191316,0.0108939,0.981468,n
0.03,0.03,1.75359,0.537392,1.0465,0.294044,0.0295028,0.955336,0.867023,1.04522,1.93435,-0.19539,0.0111167,0.980663,n
0.03,0.04,1.81016,0.509108,1.10307,0.294044,0.0295028,0.955336,0.916915,1.10174,1.99764,-0.199357,0.011334,0.979861,n
0.03,0.05,1.86673,0.480824,1.15963,0.294044,0.0295028,0.955336,0.966767,1.15826,2.06097,-0.20322,0.0115457,0.979065,n
0.04,0,1.64046,0.593959,0.933365,0.294044,0.0295028,0.955336,0.767137,0.932169,1.80788,-0.187138,0.0106655,0.982276,n
0.04,0.01,1.69703,0.565675,0.989932,0.294044,0.0295028,0.955336,0.8171,0.988692,1.8711,-0.191316,0.0108939,0.981468,n
0.04,0.02,1.75359,0.537392,1.0465,0.294044,0.0295028,0.955336,0.867023,1.04522,1.93435,-0.19539,0.0111167,0.980663,n
0.04,0.03,1.81016,0.509108,1.10307,0.294044,0.0295028,0.955336,0.916915,1.10174,1.99764,-0.199357,0.011334,0.979861,n
0.04,0.04,1.86673,0.480824,1.15963,0.294044,0.0295028,0.955336,0.966767,1.15826,2.06097,-0.20322,0.0115457,0.979065,n
0.04,0.05,1.9233,0.45254,1.2162,0.294044,0.0295028,0.955336,1.01659,1.21478,2.12433,-0.20699,0.0117525,0.978272,n
