K2,K3,C11,C12,C44,q_x,q_y,q_z,Rho*v1^2,Rho*v2^2,Rho*v3^2,L_coeff1,L_coeff2,L_coeff3,cmp_T_L
0.1,0.2,4.24257,-0.707094,1.27277,0.39339,0.40505,0.825336,1.65479,1.79141,3.34191,0.034518,0.412351,0.910371,n
0.1,0.3,5.37392,-1.27277,1.27277,0.39339,0.40505,0.825336,1.90745,1.94563,4.06639,0.39339,0.40505,0.825336,n
0.1,0.4,6.50527,-1.83845,1.27277,0.39339,0.40505,0.825336,1.98957,2.19976,4.86148,0.632999,-0.0829885,0.769691,n
0.1,0.5,7.63662,-2.40412,1.27277,0.39339,0.40505,0.825336,2.02749,2.46927,5.6854,0.676776,-0.0543426,0.73418,n
0.2,0,2.54554,0.141419,1.83845,0.39339,0.40505,0.825336,1.37024,1.63579,3.21641,-0.170019,-0.00529307,0.985427,n
0.2,0.1,3.67689,-0.424257,1.83845,0.39339,0.40505,0.825336,1.90598,1.96965,3.47816,0.00246637,0.0684829,0.997649,n
0.2,0.2,4.80824,-0.989932,1.83845,0.39339,0.40505,0.825336,2.17577,2.34489,3.96448,0.0204382,0.337593,0.94107,n
0.2,0.3,5.93959,-1.55561,1.83845,0.39339,0.40505,0.825336,2.44298,2.53319,4.64032,0.103124,0.501398,0.859049,n
0.2,0.4,7.07094,-2.12128,1.83845,0.39339,0.40505,0.825336,2.6155,2.72338,5.40896,0.584608,-0.148153,0.797674,n
0.2,0.5,8.20229,-2.68696,1.83845,0.39339,0.40505,0.825336,2.67044,2.9907,6.21805,0.650066,-0.0693212,0.75671,n
0.3,0,3.11122,-0.141419,2.40412,0.39339,0.40505,0.825336,1.827,2.15642,3.93604,-0.182308,-0.00566092,0.983225,n
0.3,0.1,4.24257,-0.707094,2.40412,0.39339,0.40505,0.825336,2.42663,2.44953,4.17465,0.000685412,0.0199215,0.999801,n
0.3,0.2,5.37392,-1.27277,2.40412,0.39339,0.40505,0.825336,2.69657,2.87898,4.6066,0.0133195,0.268157,0.963283,n
0.3,0.3,6.50527,-1.83845,2.40412,0.39339,0.40505,0.825336,2.96545,3.11695,5.23111,0.0502744,0.453745,0.889712,n
0.3,0.4,7.63662,-2.40412,2.40412,0.39339,0.40505,0.825336,3.21388,3.26259,5.96839,0.39339,0.40505,0.825336,n
0.3,0.5,8.76797,-2.9698,2.40412,0.39339,0.40505,0.825336,3.30402,3.51289,6.7593,0.618494,-0.0981594,0.779635,n
0.4,0,3.67689,-0.424257,2.9698,0.39339,0.40505,0.825336,2.28325,2.67705,4.65619,-0.191852,-0.00594712,0.981406,n
0.4,0.1,4.80824,-0.989932,2.9698,0.39339,0.40505,0.825336,2.9231,2.94729,4.87746,-0.0175856,-0.000587664,0.999845,n
0.4,0.2,5.93959,-1.55561,2.9698,0.39339,0.40505,0.825336,3.21731,3.39698,5.2649,0.00902819,0.206698,0.978363,n
0.4,0.3,7.07094,-2.12128,2.9698,0.39339,0.40505,0.825336,3.48674,3.68519,5.83861,0.0311873,0.399289,0.916295,n
0.4,0.4,8.20229,-2.68696,2.9698,0.39339,0.40505,0.825336,3.75233,3.84904,6.54052,0.128795,0.507495,0.851974,n
0.4,0.5,9.33365,-3.25263,2.9698,0.39339,0.40505,0.825336,3.92564,4.03774,7.30988,0.57114,-0.171979,0.802635,n
0.5,0,4.24257,-0.707094,3.53547,0.39339,0.40505,0.825336,2.73914,3.19768,5.37669,-0.199468,-0.00617603,0.979885,n
0.5,0.1,5.37392,-1.27277,3.53547,0.39339,0.40505,0.825336,3.39233,3.46793,5.5846,-0.0470747,-0.00154279,0.99889,n
0.5,0.2,6.50527,-1.83845,3.53547,0.39339,0.40505,0.825336,3.73801,3.90218,5.93602,0.00616057,0.153827,0.988079,n
0.5,0.3,7.63662,-2.40412,3.53547,0.39339,0.40505,0.825336,4.0077,4.2379,6.46197,0.0214516,0.345152,0.938302,n
0.5,0.4,8.76797,-2.9698,3.53547,0.39339,0.40505,0.825336,4.27583,4.43727,7.12581,0.0655832,0.476171,0.876904,n
0.5,0.5,9.89932,-3.53547,3.53547,0.39339,0.40505,0.825336,4.52031,4.57956,7.87039,0.39339,0.40505,0.825336,n
0,0,1.41419,0.707094,0.707094,0.350987,0.4423,0.825336,0.448552,0.602245,1.77758,-0.126166,-0.0295984,0.991567,n
0,0.1,2.54554,0.141419,0.707094,0.350987,0.4423,0.825336,0.848834,0.991154,2.11974,0.0597096,0.20485,0.97697,n
0,0.2,3.67689,-0.424257,0.707094,0.350987,0.4423,0.825336,1.06206,1.28729,2.74173,0.237414,0.428258,0.871912,n
0,0.3,4.80824,-0.989932,0.707094,0.350987,0.4423,0.825336,1.20192,1.5117,3.5088,0.449808,-0.418216,0.789156,n
0,0.4,5.93959,-1.55561,0.707094,0.350987,0.4423,0.825336,1.27349,1.75413,4.32616,0.57194,-0.354034,0.739963,n
0,0.5,7.07094,-2.12128,0.707094,0.350987,0.4423,0.825336,1.3119,2.0099,5.16332,0.632434,-0.311099,0.709397,n
0.1,0,1.97986,0.424257,1.27277,0.350987,0.4423,0.825336,0.90551,1.12569,2.4942,-0.14842,-0.0347398,0.988314,n
0.1,0.1,3.11122,-0.141419,1.27277,0.350987,0.4423,0.825336,1.37507,1.48931,2.79238,0.0336677,0.126235,0.991429,n
0.1,0.2,4.24257,-0.707094,1.27277,0.350987,0.4423,0.825336,1.60242,1.84307,3.34262,0.16126,0.378564,0.911419,n
0.1,0.3,5.37392,-1.27277,1.27277,0.350987,0.4423,0.825336,1.778,2.07507,4.06639,0.350987,0.4423,0.825336,n
0.1,0.4,6.50527,-1.83845,1.27277,0.350987,0.4423,0.825336,1.88354,2.30525,4.86202,0.504637,-0.393629,0.768373,n
0.1,0.5,7.63662,-2.40412,1.27277,0.350987,0.4423,0.825336,1.94206,2.55293,5.68717,0.589114,-0.342463,0.731891,n
0.2,0,2.54554,0.141419,1.83845,0.350987,0.4423,0.825336,1.36133,1.64908,3.21204,-0.164381,-0.0384453,0.985647,n
0.2,0.1,3.67689,-0.424257,1.83845,0.350987,0.4423,0.825336,1.90024,1.97447,3.47908,0.0166408,0.0655836,0.997708,n
0.2,0.2,4.80824,-0.989932,1.83845,0.350987,0.4423,0.825336,2.13566,2.3837,3.96578,0.112219,0.316131,0.942055,n
0.2,0.3,5.93959,-1.55561,1.83845,0.350987,0.4423,0.825336,2.33537,2.64064,4.64048,0.264872,0.436872,0.859643,n
0.2,0.4,7.07094,-2.12128,1.83845,0.350987,0.4423,0.825336,2.47505,2.8637,5.40909,0.428224,0.425815,0.79706,n
0.2,0.5,8.20229,-2.68696,1.83845,0.350987,0.4423,0.825336,2.55884,3.1013,6.21905,0.537498,-0.375506,0.755044,n
0.3,0,3.11122,-0.141419,2.40412,0.350987,0.4423,0.825336,1.81642,2.17242,3.93062,-0.17636,-0.0412416,0.983461,n
0.3,0.1,4.24257,-0.707094,2.40412,0.350987,0.4423,0.825336,2.42481,2.451,4.17499,0.00471022,0.0191147,0.999806,n
0.3,0.2,5.37392,-1.27277,2.40412,0.350987,0.4423,0.825336,2.66524,2.90853,4.60839,0.0795307,0.253595,0.964035,n
0.3,0.3,6.50527,-1.83845,2.40412,0.350987,0.4423,0.825336,2.88034,3.2015,5.23167,0.199085,0.408782,0.890653,n
0.3,0.4,7.63662,-2.40412,2.40412,0.350987,0.4423,0.825336,3.04872,3.42775,5.96839,0.350987,0.4423,0.825336,n
0.3,0.5,8.76797,-2.9698,2.40412,0.350987,0.4423,0.825336,3.16073,3.65573,6.75975,0.478173,-0.406414,0.778575,n
0.4,0,3.67689,-0.424257,2.9698,0.350987,0.4423,0.825336,2.27103,2.69574,4.64972,-0.185673,-0.0434271,0.981651,n
0.4,0.1,4.80824,-0.989932,2.9698,0.350987,0.4423,0.825336,2.92173,2.94903,4.87708,-0.0168976,-0.00408995,0.999849,n
0.4,0.2,5.93959,-1.55561,2.9698,0.350987,0.4423,0.825336,3.19281,3.41943,5.26695,0.0566598,0.196526,0.97886,n
0.4,0.3,7.07094,-2.12128,2.9698,0.350987,0.4423,0.825336,3.41783,3.75298,5.83974,0.151225,0.368233,0.917352,n
0.4,0.4,8.20229,-2.68696,2.9698,0.350987,0.4423,0.825336,3.6077,3.99354,6.54064,0.281821,0.440328,0.85246,n
0.4,0.5,9.33365,-3.25263,2.9698,0.350987,0.4423,0.825336,3.74728,4.21599,7.30999,0.414267,0.430067,0.802138,n
0.5,0,4.24257,-0.707094,3.53547,0.350987,0.4423,0.825336,2.72531,3.21903,5.36917,-0.193112,-0.0451813,0.980136,n
0.5,0.1,5.37392,-1.27277,3.53547,0.350987,0.4423,0.825336,3.38845,3.47302,5.58339,-0.0452842,-0.0108367,0.998915,n
0.5,0.2,6.50527,-1.83845,3.53547,0.350987,0.4423,0.825336,3.71915,3.91895,5.93811,0.0399358,0.146735,0.988369,n
0.5,0.3,7.63662,-2.40412,3.53547,0.350987,0.4423,0.825336,3.95082,4.29305,6.46368,0.116389,0.32274,0.939304,n
0.5,0.4,8.76797,-2.9698,3.53547,0.350987,0.4423,0.825336,4.15596,4.55667,7.12628,0.225066,0.423018,0.877725,n
0.5,0.5,9.89932,-3.53547,3.53547,0.350987,0.4423,0.825336,4.31945,4.78042,7.87039,0.350987,0.4423,0.825336,n
0,0,1.41419,0.707094,0.707094,0.305078,0.47513,0.825336,0.437375,0.619012,1.77199,-0.117806,-0.0460153,0.99197,n
0,0.1,2.54554,0.141419,0.707094,0.305078,0.47513,0.825336,0.820202,1.01677,2.12275,0.0773266,0.192534,0.978239,n
0,0.2,3.67689,-0.424257,0.707094,0.305078,0.47513,0.825336,0.977221,1.37163,2.74223,0.231173,0.427943,0.873741,n
0,0.3,4.80824,-0.989932,0.707094,0.305078,0.47513,0.825336,1.0831,1.63011,3.50922,0.369655,0.493619,0.787208,n
0,0.4,5.93959,-1.55561,0.707094,0.305078,0.47513,0.825336,1.14928,1.87539,4.32911,0.466442,0.492227,0.734946,n
0,0.5,7.07094,-2.12128,0.707094,0.305078,0.47513,0.825336,1.19121,2.12398,5.16994,0.528906,-0.476367,0.702376,n
0.1,0,1.97986,0.424257,1.27277,0.305078,0.47513,0.825336,0.890537,1.14874,2.48612,-0.13871,-0.0545729,0.988828,n
0.1,0.1,3.11122,-0.141419,1.27277,0.305078,0.47513,0.825336,1.35543,1.50595,2.79538,0.0459353,0.118029,0.991947,n
0.1,0.2,4.24257,-0.707094,1.27277,0.305078,0.47513,0.825336,1.52711,1.91665,3.34434,0.174557,0.366391,0.913941,n
0.1,0.3,5.37392,-1.27277,1.27277,0.305078,0.47513,0.825336,1.65447,2.1986,4.06639,0.305078,0.47513,0.825336,n
0.1,0.4,6.50527,-1.83845,1.27277,0.305078,0.47513,0.825336,1.74102,2.44646,4.86333,0.409522,0.496798,0.765169,n
0.1,0.5,7.63662,-2.40412,1.27277,0.305078,0.47513,0.825336,1.79852,2.69218,5.69147,0.482918,0.489092,0.726346,n
0.2,0,2.54554,0.141419,1.83845,0.305078,0.47513,0.825336,1.3427,1.67832,3.20143,-0.153741,-0.0608442,0.986236,n
0.2,0.1,3.67689,-0.424257,1.83845,0.305078,0.47513,0.825336,1.88884,1.98367,3.48128,0.0235123,0.0611775,0.99785,n
0.2,0.2,4.80824,-0.989932,1.83845,0.305078,0.47513,0.825336,2.07092,2.4453,3.96892,0.13176,0.301216,0.944409,n
0.2,0.3,5.93959,-1.55561,1.83845,0.305078,0.47513,0.825336,2.21544,2.7602,4.64086,0.249729,0.442912,0.861083,n
0.2,0.4,7.07094,-2.12128,1.83845,0.305078,0.47513,0.825336,2.32107,3.01735,5.40942,0.354998,0.490969,0.795567,n
0.2,0.5,8.20229,-2.68696,1.83845,0.305078,0.47513,0.825336,2.39503,3.26268,6.22148,0.435955,0.495927,0.750999,n
0.3,0,3.11122,-0.141419,2.40412,0.305078,0.47513,0.825336,1.79422,2.20778,3.91746,-0.165045,-0.0656338,0.9841,n
0.3,0.1,4.24257,-0.707094,2.40412,0.305078,0.47513,0.825336,2.42111,2.45387,4.17583,0.00682188,0.0178145,0.999818,n
0.3,0.2,5.37392,-1.27277,2.40412,0.305078,0.47513,0.825336,2.61077,2.95871,4.61267,0.099132,0.239492,0.965824,n
0.3,0.3,6.50527,-1.83845,2.40412,0.305078,0.47513,0.825336,2.76868,3.31179,5.23305,0.203834,0.401417,0.892926,n
0.3,0.4,7.63662,-2.40412,2.40412,0.305078,0.47513,0.825336,2.89112,3.58535,5.96839,0.305078,0.47513,0.825336,n
0.3,0.5,8.76797,-2.9698,2.40412,0.305078,0.47513,0.825336,2.98136,3.83402,6.76082,0.389726,0.495927,0.775996,n
0.4,0,3.67689,-0.424257,2.9698,0.305078,0.47513,0.825336,2.24531,2.73717,4.63401,-0.173848,-0.0694114,0.982323,n
0.4,0.1,4.80824,-0.989932,2.9698,0.305078,0.47513,0.825336,2.91902,2.95265,4.87617,-0.0157453,-0.00603285,0.999858,n
0.4,0.2,5.93959,-1.55561,2.9698,0.305078,0.47513,0.825336,3.148,3.45931,5.27188,0.0738188,0.184584,0.980041,n
0.4,0.3,7.07094,-2.12128,2.9698,0.305078,0.47513,0.825336,3.31632,3.85176,5.84246,0.1663,0.355162,0.919894,n
0.4,0.4,8.20229,-2.68696,2.9698,0.305078,0.47513,0.825336,3.45303,4.14792,6.54094,0.260875,0.450827,0.853639,n
0.4,0.5,9.33365,-3.25263,2.9698,0.305078,0.47513,0.825336,3.55854,4.40445,7.31025,0.34574,0.488852,0.800929,n
0.5,0,4.24257,-0.707094,3.53547,0.305078,0.47513,0.825336,2.69611,3.26651,5.35089,-0.180889,-0.0724648,0.98083,n
0.5,0.1,5.37392,-1.27277,3.53547,0.305078,0.47513,0.825336,3.38069,3.48368,5.58049,-0.0422028,-0.01621,0.998978,n
0.5,0.2,6.50527,-1.83845,3.53547,0.305078,0.47513,0.825336,3.68342,3.94969,5.9431,0.0537984,0.137348,0.989061,n
0.5,0.3,7.63662,-2.40412,3.53547,0.305078,0.47513,0.825336,3.85992,4.37982,6.46782,0.13566,0.307888,0.941701,n
0.5,0.4,8.76797,-2.9698,3.53547,0.305078,0.47513,0.825336,4.00847,4.70304,7.1274,0.222574,0.420198,0.879713,n
0.5,0.5,9.89932,-3.53547,3.53547,0.305078,0.47513,0.825336,4.12777,4.9721,7.87039,0.305078,0.47513,0.825336,n
0,0,1.41419,0.707094,0.707094,0.25612,0.503214,0.825336,0.424297,0.640171,1.76391,-0.109206,-0.0527663,0.992618,n
0,0.1,2.54554,0.141419,0.707094,0.25612,0.503214,0.825336,0.789156,1.04352,2.12705,0.0769568,0.183408,0.98002,n
0,0.2,3.67689,-0.424257,0.707094,0.25612,0.503214,0.825336,0.898031,1.45008,2.74297,0.202216,0.437068,0.876402,n
0,0.3,4.80824,-0.989932,0.707094,0.25612,0.503214,0.825336,0.972699,1.7399,3.50983,0.302825,0.541376,0.784352,n
0,0.4,5.93959,-1.55561,0.707094,0.25612,0.503214,0.825336,1.02333,1.99706,4.33339,0.376173,0.573605,0.727648,n
0,0.5,7.07094,-2.12128,0.707094,0.25612,0.503214,0.825336,1.05846,2.24717,5.17951,0.428439,0.580717,0.692248,n
0.1,0,1.97986,0.424257,1.27277,0.25612,0.503214,0.825336,0.872878,1.17813,2.47439,-0.128581,-0.0632516,0.98968,n
0.1,0.1,3.11122,-0.141419,1.27277,0.25612,0.503214,0.825336,1.3333,1.52382,2.79964,0.0472622,0.11116,0.992678,n
0.1,0.2,4.24257,-0.707094,1.27277,0.25612,0.503214,0.825336,1.45368,1.98758,3.34685,0.159038,0.3644,0.917562,n
0.1,0.3,5.37392,-1.27277,1.27277,0.25612,0.503214,0.825336,1.54179,2.31128,4.06639,0.25612,0.503214,0.825336,n
0.1,0.4,6.50527,-1.83845,1.27277,0.25612,0.503214,0.825336,1.60476,2.5808,4.86525,0.332276,0.557904,0.760484,n
0.1,0.5,7.63662,-2.40412,1.27277,0.25612,0.503214,0.825336,1.65002,2.83444,5.6977,0.389463,0.576513,0.718298,n
0.2,0,2.54554,0.141419,1.83845,0.25612,0.503214,0.825336,1.3206,1.71586,3.18598,-0.142531,-0.0710767,0.987235,n
0.2,0.1,3.67689,-0.424257,1.83845,0.25612,0.503214,0.825336,1.87563,1.99376,3.4844,0.0248055,0.0572421,0.998052,n
0.2,0.2,4.80824,-0.989932,1.83845,0.25612,0.503214,0.825336,2.00499,2.50671,3.97344,0.124452,0.293742,0.947748,n
0.2,0.3,5.93959,-1.55561,1.83845,0.25612,0.503214,0.825336,2.10458,2.8705,4.64141,0.215926,0.456389,0.863183,n
0.2,0.4,7.07094,-2.12128,1.83845,0.25612,0.503214,0.825336,2.17906,3.15889,5.40989,0.29216,0.534036,0.793377,n
0.2,0.5,8.20229,-2.68696,1.83845,0.25612,0.503214,0.825336,2.23445,3.41972,6.22502,0.352324,0.566301,0.745098,n
0.3,0,3.11122,-0.141419,2.40412,0.25612,0.503214,0.825336,1.76777,2.25343,3.89825,-0.153035,-0.0771346,0.985206,n
0.3,0.1,4.24257,-0.707094,2.40412,0.25612,0.503214,0.825336,2.41674,2.45706,4.17701,0.00733734,0.0166054,0.999835,n
0.3,0.2,5.37392,-1.27277,2.40412,0.25612,0.503214,0.825336,2.55322,3.01013,4.61881,0.0965319,0.230204,0.968343,n
0.3,0.3,6.50527,-1.83845,2.40412,0.25612,0.503214,0.825336,2.66246,3.416,5.23505,0.181661,0.404724,0.896213,n
0.3,0.4,7.63662,-2.40412,2.40412,0.25612,0.503214,0.825336,2.74736,3.72911,5.96839,0.25612,0.503214,0.825336,n
0.3,0.5,8.76797,-2.9698,2.40412,0.25612,0.503214,0.825336,2.81254,4.00128,6.7624,0.317556,0.550302,0.772222,n
0.4,0,3.67689,-0.424257,2.9698,0.25612,0.503214,0.825336,2.21457,2.7909,4.61101,-0.161225,-0.0819626,0.983508,n
0.4,0.1,4.80824,-0.989932,2.9698,0.25612,0.503214,0.825336,2.91596,2.95701,4.87487,-0.0146436,-0.00658813,0.999871,n
0.4,0.2,5.93959,-1.55561,2.9698,0.25612,0.503214,0.825336,3.09921,3.50107,5.2789,0.0737313,0.175593,0.981698,n
0.4,0.3,7.07094,-2.12128,2.9698,0.25612,0.503214,0.825336,3.21657,3.94756,5.8464,0.152519,0.351882,0.923535,n
0.4,0.4,8.20229,-2.68696,2.9698,0.25612,0.503214,0.825336,3.31073,4.28978,6.54138,0.224089,0.467057,0.855361,n
0.4,0.5,9.33365,-3.25263,2.9698,0.25612,0.503214,0.825336,3.38511,4.5775,7.31064,0.285454,0.529023,0.799156,n
0.5,0,4.24257,-0.707094,3.53547,0.25612,0.503214,0.825336,2.66112,3.32829,5.32411,-0.167782,-0.0858976,0.982075,n
0.5,0.1,5.37392,-1.27277,3.53547,0.25612,0.503214,0.825336,3.37186,3.49666,5.57634,-0.0391968,-0.0179199,0.999071,n
0.5,0.2,6.50527,-1.83845,3.53547,0.25612,0.503214,0.825336,3.64354,3.98247,5.9502,0.0548818,0.129696,0.990034,n
0.5,0.3,7.63662,-2.40412,3.53547,0.25612,0.503214,0.825336,3.76773,4.46603,6.47379,0.127692,0.30078,0.945106,n
0.5,0.4,8.76797,-2.9698,3.53547,0.25612,0.503214,0.825336,3.87005,4.83982,7.12904,0.195801,0.427413,0.882598,n
0.5,0.5,9.89932,-3.53547,3.53547,0.25612,0.503214,0.825336,3.95292,5.14695,7.87039,0.25612,0.503214,0.825336,n
0,0,1.41419,0.707094,0.707094,0.204603,0.526269,0.825336,0.41192,0.66194,1.75452,-0.101802,-0.0514603,0.993473,n
0,0.1,2.54554,0.141419,0.707094,0.204603,0.526269,0.825336,0.760396,1.06738,2.13196,0.0674826,0.176333,0.982015,n
0,0.2,3.67689,-0.424257,0.707094,0.204603,0.526269,0.825336,0.829135,1.51811,2.74384,0.165005,0.446349,0.879515,n
0,0.3,4.80824,-0.989932,0.707094,0.204603,0.526269,0.825336,0.876795,1.83509,3.51055,0.23867,0.577157,0.780978,n
0,0.4,5.93959,-1.55561,0.707094,0.204603,0.526269,0.825336,0.910517,2.10486,4.3384,0.293027,0.630096,0.719107,n
0,0.5,7.07094,-2.12128,0.707094,0.204603,0.526269,0.825336,0.935115,2.35941,5.19061,0.333444,0.65246,0.680522,n
0.1,0,1.97986,0.424257,1.27277,0.204603,0.526269,0.825336,0.856073,1.20865,2.46068,-0.119799,-0.0622962,0.990842,n
0.1,0.1,3.11122,-0.141419,1.27277,0.204603,0.526269,0.825336,1.31234,1.53993,2.80449,0.0423489,0.10565,0.993501,n
0.1,0.2,4.24257,-0.707094,1.27277,0.204603,0.526269,0.825336,1.38881,2.04952,3.34978,0.132562,0.364471,0.921731,n
0.1,0.3,5.37392,-1.27277,1.27277,0.204603,0.526269,0.825336,1.44445,2.40862,4.06639,0.204603,0.526269,0.825336,n
0.1,0.4,6.50527,-1.83845,1.27277,0.204603,0.526269,0.825336,1.48531,2.698,4.8675,0.260282,0.601901,0.754962,n
0.1,0.5,7.63662,-2.40412,1.27277,0.204603,0.526269,0.825336,1.5159,2.96128,5.70498,0.303127,0.636845,0.708902,n
0.2,0,2.54554,0.141419,1.83845,0.204603,0.526269,0.825336,1.29948,1.75512,3.16784,-0.13276,-0.0705264,0.988636,n
0.2,0.1,3.67689,-0.424257,1.83845,0.204603,0.526269,0.825336,1.8629,2.00294,3.48795,0.0226182,0.0540273,0.998283,n
0.2,0.2,4.80824,-0.989932,1.83845,0.204603,0.526269,0.825336,1.94574,2.56073,3.97867,0.105802,0.288767,0.951535,n
0.2,0.3,5.93959,-1.55561,1.83845,0.204603,0.526269,0.825336,2.00843,2.966,4.64206,0.175146,0.469015,0.865649,n
0.2,0.4,7.07094,-2.12128,1.83845,0.204603,0.526269,0.825336,2.05597,3.28142,5.41045,0.230882,0.566875,0.790789,n
0.2,0.5,8.20229,-2.68696,1.83845,0.204603,0.526269,0.825336,2.09245,3.55757,6.22918,0.275137,0.615967,0.738163,n
0.3,0,3.11122,-0.141419,2.40412,0.204603,0.526269,0.825336,1.74242,2.30142,3.87563,-0.142524,-0.0769843,0.986793,n
0.3,0.1,4.24257,-0.707094,2.40412,0.204603,0.526269,0.825336,2.41246,2.45999,4.17836,0.00678622,0.0156055,0.999855,n
0.3,0.2,5.37392,-1.27277,2.40412,0.204603,0.526269,0.825336,2.5006,3.05569,4.62586,0.083529,0.22327,0.971171,n
0.3,0.3,6.50527,-1.83845,2.40412,0.204603,0.526269,0.825336,2.56948,3.50664,5.23739,0.149671,0.409316,0.900033,n
0.3,0.4,7.63662,-2.40412,2.40412,0.204603,0.526269,0.825336,2.62316,3.85331,5.96839,0.204603,0.526269,0.825336,n
0.3,0.5,8.76797,-2.9698,2.40412,0.204603,0.526269,0.825336,2.66529,4.14667,6.76425,0.249456,0.590176,0.767766,n
0.4,0,3.67689,-0.424257,2.9698,0.204603,0.526269,0.825336,2.18503,2.84761,4.58385,-0.15014,-0.0821863,0.985243,n
0.4,0.1,4.80824,-0.989932,2.9698,0.204603,0.526269,0.825336,2.91314,2.96131,4.87339,-0.013724,-0.00616522,0.999887,n
0.4,0.2,5.93959,-1.55561,2.9698,0.204603,0.526269,0.825336,3.05391,3.53836,5.28692,0.0648008,0.16859,0.983554,n
0.4,0.3,7.07094,-2.12128,2.9698,0.204603,0.526269,0.825336,3.1282,4.03134,5.85101,0.127579,0.35081,0.927716,n
0.4,0.4,8.20229,-2.68696,2.9698,0.204603,0.526269,0.825336,3.18749,4.4125,6.5419,0.181156,0.481739,0.857386,n
0.4,0.5,9.33365,-3.25263,2.9698,0.204603,0.526269,0.825336,3.23496,4.72719,7.3111,0.225989,0.560021,0.79706,n
0.5,0,4.24257,-0.707094,3.53547,0.204603,0.526269,0.825336,2.62742,3.39371,5.29238,-0.156241,-0.0864627,0.983927,n
0.5,0.1,5.37392,-1.27277,3.53547,0.204603,0.526269,0.825336,3.36366,3.50961,5.57159,-0.0366683,-0.0169347,0.999184,n
0.5,0.2,6.50527,-1.83845,3.53547,0.204603,0.526269,0.825336,3.606,4.01192,5.95829,0.0488966,0.123602,0.991126,n
0.5,0.3,7.63662,-2.40412,3.53547,0.204603,0.526269,0.825336,3.68502,4.54183,6.48071,0.108345,0.296162,0.948973,n
0.5,0.4,8.76797,-2.9698,3.53547,0.204603,0.526269,0.825336,3.7494,4.95853,7.13098,0.160238,0.435183,0.885968,n
0.5,0.5,9.89932,-3.53547,3.53547,0.204603,0.526269,0.825336,3.80187,5.29799,7.87039,0.204603,0.526269,0.825336,n
0,0,1.41419,0.707094,0.707094,0.151041,0.544066,0.825336,0.401664,0.681451,1.74526,-0.096012,-0.0435047,0.994429,n
0,0.1,2.54554,0.141419,0.707094,0.151041,0.544066,0.825336,0.736473,1.08655,2.1367,0.052705,0.170752,0.983903,n
0,0.2,3.67689,-0.424257,0.707094,0.151041,0.544066,0.825336,0.773664,1.57271,2.7447,0.12333,0.453656,0.882602,n
0,0.3,4.80824,-0.989932,0.707094,0.151041,0.544066,0.825336,0.799639,1.91153,3.51126,0.174765,0.603989,0.777595,n
0,0.4,5.93959,-1.55561,0.707094,0.151041,0.544066,0.825336,0.818477,2.19193,4.34337,0.212866,0.670585,0.710636,n
0,0.5,7.07094,-2.12128,0.707094,0.151041,0.544066,0.825336,0.832624,2.45099,5.20152,0.241787,0.702807,0.66903,m
0.1,0,1.97986,0.424257,1.27277,0.151041,0.544066,0.825336,0.842098,1.23622,2.44709,-0.112914,-0.0531199,0.992184,n
0.1,0.1,3.11122,-0.141419,1.27277,0.151041,0.544066,0.825336,1.29468,1.55293,2.80915,0.033555,0.101342,0.994286,n
0.1,0.2,4.24257,-0.707094,1.27277,0.151041,0.544066,0.825336,1.3362,2.09923,3.35268,0.100328,0.364471,0.925794,n
0.1,0.3,5.37392,-1.27277,1.27277,0.151041,0.544066,0.825336,1.36633,2.48674,4.06639,0.151041,0.544066,0.825336,n
0.1,0.4,6.50527,-1.83845,1.27277,0.151041,0.544066,0.825336,1.38881,2.79225,4.86975,0.189847,0.634264,0.749445,n
0.1,0.5,7.63662,-2.40412,1.27277,0.151041,0.544066,0.825336,1.40605,3.06393,5.71218,0.22003,0.679804,0.69961,n
0.2,0,2.54554,0.141419,1.83845,0.151041,0.544066,0.825336,1.28187,1.7908,3.14977,-0.125083,-0.0605407,0.990297,n
0.2,0.1,3.67689,-0.424257,1.83845,0.151041,0.544066,0.825336,1.85205,2.01038,3.49136,0.0181412,0.0515245,0.998507,n
0.2,0.2,4.80824,-0.989932,1.83845,0.151041,0.544066,0.825336,1.89726,2.60408,3.9838,0.0810345,0.284763,0.955167,n
0.2,0.3,5.93959,-1.55561,1.83845,0.151041,0.544066,0.825336,1.93113,3.04265,4.64271,0.130455,0.478932,0.868105,n
0.2,0.4,7.07094,-2.12128,1.83845,0.151041,0.544066,0.825336,1.95704,3.37979,5.41101,0.169341,0.591673,0.788192,n
0.2,0.5,8.20229,-2.68696,1.83845,0.151041,0.544066,0.825336,1.97728,3.6686,6.23331,0.200257,0.652046,0.731255,n
0.3,0,3.11122,-0.141419,2.40412,0.151041,0.544066,0.825336,1.72123,2.34525,3.85298,-0.134252,-0.0664373,0.988718,n
0.3,0.1,4.24257,-0.707094,2.40412,0.151041,0.544066,0.825336,2.40877,2.46237,4.17966,0.00549954,0.0148282,0.999875,n
0.3,0.2,5.37392,-1.27277,2.40412,0.151041,0.544066,0.825336,2.45717,3.09228,4.63271,0.0646828,0.217759,0.973857,n
0.3,0.3,6.50527,-1.83845,2.40412,0.151041,0.544066,0.825336,2.4944,3.57938,5.23973,0.112503,0.41292,0.903792,n
0.3,0.4,7.63662,-2.40412,2.40412,0.151041,0.544066,0.825336,2.52349,3.95298,5.96839,0.151041,0.544066,0.825336,n
