K1,K5,C11,C12,C44,q_x,q_y,q_z,Rho*v1^2,Rho*v2^2,Rho*v3^2,L_coeff1,L_coeff2,L_coeff3,cmp_T_L
0.1,0.65,3.99993,-1.49997,1.49997,0.481521,0.749925,0.453596,2.01434,2.07962,2.90592,0.453596,0.481521,0.749925,n
0.1,0.7,4.19993,-1.59997,1.59997,0.481521,0.749925,0.453596,2.13491,2.2028,3.06216,0.453596,0.481521,0.749925,n
0.15,0,1.59997,-0.299995,0.299995,0.481521,0.749925,0.453596,0.567464,0.601411,1.03108,0.453596,0.481521,0.749925,n
0.15,0.05,1.79997,-0.399993,0.399993,0.481521,0.749925,0.453596,0.688037,0.724596,1.18732,0.453596,0.481521,0.749925,n
0.15,0.1,1.99996,-0.499991,0.499991,0.481521,0.749925,0.453596,0.808609,0.847778,1.34356,0.453596,0.481521,0.749925,n
0.15,0.15,2.19996,-0.599989,0.599989,0.481521,0.749925,0.453596,0.929182,0.970963,1.49979,0.453596,0.481521,0.749925,n
0.15,0.2,2.39996,-0.699988,0.699988,0.481521,0.749925,0.453596,1.04976,1.09415,1.65603,0.453596,0.481521,0.749925,n
0.15,0.25,2.59995,-0.799986,0.799986,0.481521,0.749925,0.453596,1.17033,1.21733,1.81226,0.453596,0.481521,0.749925,n
0.15,0.3,2.79995,-0.899984,0.899984,0.481521,0.749925,0.453596,1.2909,1.34052,1.9685,0.453596,0.481521,0.749925,n
0.15,0.35,2.99995,-0.999982,0.999982,0.481521,0.749925,0.453596,1.41147,1.4637,2.12474,0.453596,0.481521,0.749925,n
0.15,0.4,3.19994,-1.09998,1.09998,0.481521,0.749925,0.453596,1.53205,1.58688,2.28097,0.453596,0.481521,0.749925,n
0.15,0.45,3.39994,-1.19998,1.19998,0.481521,0.749925,0.453596,1.65262,1.71007,2.43721,0.453596,0.481521,0.749925,n
0.15,0.5,3.59994,-1.29998,1.29998,0.481521,0.749925,0.453596,1.7732,1.83326,2.59345,0.453596,0.481521,0.749925,n
0.15,0.55,3.79993,-1.39998,1.39998,0.481521,0.749925,0.453596,1.89377,1.95644,2.74968,0.453596,0.481521,0.749925,n
0.15,0.6,3.99993,-1.49997,1.49997,0.481521,0.749925,0.453596,2.01434,2.07962,2.90592,0.453596,0.481521,0.749925,n
0.15,0.65,4.19993,-1.59997,1.59997,0.481521,0.749925,0.453596,2.13491,2.2028,3.06216,0.453596,0.481521,0.749925,n
0.15,0.7,4.39992,-1.69997,1.69997,0.481521,0.749925,0.453596,2.25548,2.32599,3.21839,0.453596,0.481521,0.749925,n
0.2,0,1.79997,-0.399993,0.399993,0.481521,0.749925,0.453596,0.688037,0.724596,1.18732,0.453596,0.481521,0.749925,n
0.2,0.05,1.99996,-0.499991,0.499991,0.481521,0.749925,0.453596,0.808609,0.847778,1.34356,0.453596,0.481521,0.749925,n
0.2,0.1,2.19996,-0.599989,0.599989,0.481521,0.749925,0.453596,0.929182,0.970963,1.49979,0.453596,0.481521,0.749925,n
0.2,0.15,2.39996,-0.699988,0.699988,0.481521,0.749925,0.453596,1.04976,1.09415,1.65603,0.453596,0.481521,0.749925,n
0.2,0.2,2.59995,-0.799986,0.799986,0.481521,0.749925,0.453596,1.17033,1.21733,1.81226,0.453596,0.481521,0.749925,n
0.2,0.25,2.79995,-0.899984,0.899984,0.481521,0.749925,0.453596,1.2909,1.34052,1.9685,0.453596,0.481521,0.749925,n
0.2,0.3,2.99995,-0.999982,0.999982,0.481521,0.749925,0.453596,1.41147,1.4637,2.12474,0.453596,0.481521,0.749925,n
0.2,0.35,3.19994,-1.09998,1.09998,0.481521,0.749925,0.453596,1.53205,1.58688,2.28097,0.453596,0.481521,0.749925,n
0.2,0.4,3.39994,-1.19998,1.19998,0.481521,0.749925,0.453596,1.65262,1.71007,2.43721,0.453596,0.481521,0.749925,n
0.2,0.45,3.59994,-1.29998,1.29998,0.481521,0.749925,0.453596,1.7732,1.83326,2.59345,0.453596,0.481521,0.749925,n
0.2,0.5,3.79993,-1.39998,1.39998,0.481521,0.749925,0.453596,1.89377,1.95644,2.74968,0.453596,0.481521,0.749925,n
0.2,0.55,3.99993,-1.49997,1.49997,0.481521,0.749925,0.453596,2.01434,2.07962,2.90592,0.453596,0.481521,0.749925,n
0.2,0.6,4.19993,-1.59997,1.59997,0.481521,0.749925,0.453596,2.13491,2.2028,3.06216,0.453596,0.481521,0.749925,n
0.2,0.65,4.39992,-1.69997,1.69997,0.481521,0.749925,0.453596,2.25548,2.32599,3.21839,0.453596,0.481521,0.749925,n
0.2,0.7,4.59992,-1.79997,1.79997,0.481521,0.749925,0.453596,2.37606,2.44917,3.37463,0.453596,0.481521,0.749925,n
0.25,0,1.99996,-0.499991,0.499991,0.481521,0.749925,0.453596,0.808609,0.847778,1.34356,0.453596,0.481521,0.749925,n
0.25,0.05,2.19996,-0.599989,0.599989,0.481521,0.749925,0.453596,0.929182,0.970963,1.49979,0.453596,0.481521,0.749925,n
0.25,0.1,2.39996,-0.699988,0.699988,0.481521,0.749925,0.453596,1.04976,1.09415,1.65603,0.453596,0.481521,0.749925,n
0.25,0.15,2.59995,-0.799986,0.799986,0.481521,0.749925,0.453596,1.17033,1.21733,1.81226,0.453596,0.481521,0.749925,n
0.25,0.2,2.79995,-0.899984,0.899984,0.481521,0.749925,0.453596,1.2909,1.34052,1.9685,0.453596,0.481521,0.749925,n
0.25,0.25,2.99995,-0.999982,0.999982,0.481521,0.749925,0.453596,1.41147,1.4637,2.12474,0.453596,0.481521,0.749925,n
0.25,0.3,3.19994,-1.09998,1.09998,0.481521,0.749925,0.453596,1.53205,1.58688,2.28097,0.453596,0.481521,0.749925,n
0.25,0.35,3.39994,-1.19998,1.19998,0.481521,0.749925,0.453596,1.65262,1.71007,2.43721,0.453596,0.481521,0.749925,n
0.25,0.4,3.59994,-1.29998,1.29998,0.481521,0.749925,0.453596,1.7732,1.83326,2.59345,0.453596,0.481521,0.749925,n
0.25,0.45,3.79993,-1.39998,1.39998,0.481521,0.749925,0.453596,1.89377,1.95644,2.74968,0.453596,0.481521,0.749925,n
0.25,0.5,3.99993,-1.49997,1.49997,0.481521,0.749925,0.453596,2.01434,2.07962,2.90592,0.453596,0.481521,0.749925,n
0.25,0.55,4.19993,-1.59997,1.59997,0.481521,0.749925,0.453596,2.13491,2.2028,3.06216,0.453596,0.481521,0.749925,n
0.25,0.6,4.39992,-1.69997,1.69997,0.481521,0.749925,0.453596,2.25548,2.32599,3.21839,0.453596,0.481521,0.749925,n
0.25,0.65,4.59992,-1.79997,1.79997,0.481521,0.749925,0.453596,2.37606,2.44917,3.37463,0.453596,0.481521,0.749925,n
0.25,0.7,4.79992,-1.89997,1.89997,0.481521,0.749925,0.453596,2.49663,2.57236,3.53087,0.453596,0.481521,0.749925,n
0,0,0.999982,-4.53758e-11,8.55484e-12,0.404248,0.794251,0.453596,0.163414,0.205746,0.630823,0.404248,0.453596,0.794251,n
0,0.05,1.19998,-0.0999982,0.0999982,0.404248,0.794251,0.453596,0.279753,0.326319,0.793904,0.404248,0.453596,0.794251,n
0,0.1,1.39998,-0.199996,0.199996,0.404248,0.794251,0.453596,0.396093,0.446892,0.956987,0.404248,0.453596,0.794251,n
0,0.15,1.59997,-0.299995,0.299995,0.404248,0.794251,0.453596,0.512433,0.567464,1.12006,0.404248,0.453596,0.794251,n
0,0.2,1.79997,-0.399993,0.399993,0.404248,0.794251,0.453596,0.628772,0.688037,1.28315,0.404248,0.453596,0.794251,n
0,0.25,1.99996,-0.499991,0.499991,0.404248,0.794251,0.453596,0.745111,0.808609,1.44622,0.404248,0.453596,0.794251,n
0,0.3,2.19996,-0.599989,0.599989,0.404248,0.794251,0.453596,0.861451,0.929182,1.60931,0.404248,0.453596,0.794251,n
0,0.35,2.39996,-0.699988,0.699988,0.404248,0.794251,0.453596,0.977792,1.04976,1.77239,0.404248,0.453596,0.794251,n
0,0.4,2.59995,-0.799986,0.799986,0.404248,0.794251,0.453596,1.09413,1.17033,1.93546,0.404248,0.453596,0.794251,n
0,0.45,2.79995,-0.899984,0.899984,0.404248,0.794251,0.453596,1.21047,1.2909,2.09855,0.404248,0.453596,0.794251,n
0,0.5,2.99995,-0.999982,0.999982,0.404248,0.794251,0.453596,1.32681,1.41147,2.26163,0.404248,0.453596,0.794251,n
0,0.55,3.19994,-1.09998,1.09998,0.404248,0.794251,0.453596,1.44315,1.53205,2.42471,0.404248,0.453596,0.794251,n
0,0.6,3.39994,-1.19998,1.19998,0.404248,0.794251,0.453596,1.55949,1.65262,2.58779,0.404248,0.453596,0.794251,n
0,0.65,3.59994,-1.29998,1.29998,0.404248,0.794251,0.453596,1.67583,1.7732,2.75087,0.404248,0.453596,0.794251,n
0,0.7,3.79993,-1.39998,1.39998,0.404248,0.794251,0.453596,1.79217,1.89377,2.91395,0.404248,0.453596,0.794251,n
0.05,0,1.19998,-0.0999982,0.0999982,0.404248,0.794251,0.453596,0.279753,0.326319,0.793904,0.404248,0.453596,0.794251,n
0.05,0.05,1.39998,-0.199996,0.199996,0.404248,0.794251,0.453596,0.396093,0.446892,0.956987,0.404248,0.453596,0.794251,n
0.05,0.1,1.59997,-0.299995,0.299995,0.404248,0.794251,0.453596,0.512433,0.567464,1.12006,0.404248,0.453596,0.794251,n
0.05,0.15,1.79997,-0.399993,0.399993,0.404248,0.794251,0.453596,0.628772,0.688037,1.28315,0.404248,0.453596,0.794251,n
0.05,0.2,1.99996,-0.499991,0.499991,0.404248,0.794251,0.453596,0.745111,0.808609,1.44622,0.404248,0.453596,0.794251,n
0.05,0.25,2.19996,-0.599989,0.599989,0.404248,0.794251,0.453596,0.861451,0.929182,1.60931,0.404248,0.453596,0.794251,n
0.05,0.3,2.39996,-0.699988,0.699988,0.404248,0.794251,0.453596,0.977792,1.04976,1.77239,0.404248,0.453596,0.794251,n
0.05,0.35,2.59995,-0.799986,0.799986,0.404248,0.794251,0.453596,1.09413,1.17033,1.93546,0.404248,0.453596,0.794251,n
0.05,0.4,2.79995,-0.899984,0.899984,0.404248,0.794251,0.453596,1.21047,1.2909,2.09855,0.404248,0.453596,0.794251,n
0.05,0.45,2.99995,-0.999982,0.999982,0.404248,0.794251,0.453596,1.32681,1.41147,2.26163,0.404248,0.453596,0.794251,n
0.05,0.5,3.19994,-1.09998,1.09998,0.404248,0.794251,0.453596,1.44315,1.53205,2.42471,0.404248,0.453596,0.794251,n
0.05,0.55,3.39994,-1.19998,1.19998,0.404248,0.794251,0.453596,1.55949,1.65262,2.58779,0.404248,0.453596,0.794251,n
0.05,0.6,3.59994,-1.29998,1.29998,0.404248,0.794251,0.453596,1.67583,1.7732,2.75087,0.404248,0.453596,0.794251,n
0.05,0.65,3.79993,-1.39998,1.39998,0.404248,0.794251,0.453596,1.79217,1.89377,2.91395,0.404248,0.453596,0.794251,n
0.05,0.7,3.99993,-1.49997,1.49997,0.404248,0.794251,0.453596,1.9085,2.01434,3.07703,0.404248,0.453596,0.794251,n
0.1,0,1.39998,-0.199996,0.199996,0.404248,0.794251,0.453596,0.396093,0.446892,0.956987,0.404248,0.453596,0.794251,n
0.1,0.05,1.59997,-0.299995,0.299995,0.404248,0.794251,0.453596,0.512433,0.567464,1.12006,0.404248,0.453596,0.794251,n
0.1,0.1,1.79997,-0.399993,0.399993,0.404248,0.794251,0.453596,0.628772,0.688037,1.28315,0.404248,0.453596,0.794251,n
0.1,0.15,1.99996,-0.499991,0.499991,0.404248,0.794251,0.453596,0.745111,0.808609,1.44622,0.404248,0.453596,0.794251,n
0.1,0.2,2.19996,-0.599989,0.599989,0.404248,0.794251,0.453596,0.861451,0.929182,1.60931,0.404248,0.453596,0.794251,n
0.1,0.25,2.39996,-0.699988,0.699988,0.404248,0.794251,0.453596,0.977792,1.04976,1.77239,0.404248,0.453596,0.794251,n
0.1,0.3,2.59995,-0.799986,0.799986,0.404248,0.794251,0.453596,1.09413,1.17033,1.93546,0.404248,0.453596,0.794251,n
0.1,0.35,2.79995,-0.899984,0.899984,0.404248,0.794251,0.453596,1.21047,1.2909,2.09855,0.404248,0.453596,0.794251,n
0.1,0.4,2.99995,-0.999982,0.999982,0.404248,0.794251,0.453596,1.32681,1.41147,2.26163,0.404248,0.453596,0.794251,n
0.1,0.45,3.19994,-1.09998,1.09998,0.404248,0.794251,0.453596,1.44315,1.53205,2.42471,0.404248,0.453596,0.794251,n
0.1,0.5,3.39994,-1.19998,1.19998,0.404248,0.794251,0.453596,1.55949,1.65262,2.58779,0.404248,0.453596,0.794251,n
0.1,0.55,3.59994,-1.29998,1.29998,0.404248,0.794251,0.453596,1.67583,1.7732,2.75087,0.404248,0.453596,0.794251,n
0.1,0.6,3.79993,-1.39998,1.39998,0.404248,0.794251,0.453596,1.79217,1.89377,2.91395,0.404248,0.453596,0.794251,n
0.1,0.65,3.99993,-1.49997,1.49997,0.404248,0.794251,0.453596,1.9085,2.01434,3.07703,0.404248,0.453596,0.794251,n
0.1,0.7,4.19993,-1.59997,1.59997,0.404248,0.794251,0.453596,2.02485,2.13491,3.24011,0.404248,0.453596,0.794251,n
0.15,0,1.59997,-0.299995,0.299995,0.404248,0.794251,0.453596,0.512433,0.567464,1.12006,0.404248,0.453596,0.794251,n
0.15,0.05,1.79997,-0.399993,0.399993,0.404248,0.794251,0.453596,0.628772,0.688037,1.28315,0.404248,0.453596,0.794251,n
0.15,0.1,1.99996,-0.499991,0.499991,0.404248,0.794251,0.453596,0.745111,0.808609,1.44622,0.404248,0.453596,0.794251,n
0.15,0.15,2.19996,-0.599989,0.599989,0.404248,0.794251,0.453596,0.861451,0.929182,1.60931,0.404248,0.453596,0.794251,n
0.15,0.2,2.39996,-0.699988,0.699988,0.404248,0.794251,0.453596,0.977792,1.04976,1.77239,0.404248,0.453596,0.794251,n
0.15,0.25,2.59995,-0.799986,0.799986,0.404248,0.794251,0.453596,1.09413,1.17033,1.93546,0.404248,0.453596,0.794251,n
0.15,0.3,2.79995,-0.899984,0.899984,0.404248,0.794251,0.453596,1.21047,1.2909,2.09855,0.404248,0.453596,0.794251,n
0.15,0.35,2.99995,-0.999982,0.999982,0.404248,0.794251,0.453596,1.32681,1.41147,2.26163,0.404248,0.453596,0.794251,n
0.15,0.4,3.19994,-1.09998,1.09998,0.404248,0.794251,0.453596,1.44315,1.53205,2.42471,0.404248,0.453596,0.794251,n
0.15,0.45,3.39994,-1.19998,1.19998,0.404248,0.794251,0.453596,1.55949,1.65262,2.58779,0.404248,0.453596,0.794251,n
0.15,0.5,3.59994,-1.29998,1.29998,0.404248,0.794251,0.453596,1.67583,1.7732,2.75087,0.404248,0.453596,0.794251,n
0.15,0.55,3.79993,-1.39998,1.39998,0.404248,0.794251,0.453596,1.79217,1.89377,2.91395,0.404248,0.453596,0.794251,n
0.15,0.6,3.99993,-1.49997,1.49997,0.404248,0.794251,0.453596,1.9085,2.01434,3.07703,0.404248,0.453596,0.794251,n
0.15,0.65,4.19993,-1.59997,1.59997,0.404248,0.794251,0.453596,2.02485,2.13491,3.24011,0.404248,0.453596,0.794251,n
0.15,0.7,4.39992,-1.69997,1.69997,0.404248,0.794251,0.453596,2.14119,2.25548,3.40319,0.404248,0.453596,0.794251,n
0.2,0,1.79997,-0.399993,0.399993,0.404248,0.794251,0.453596,0.628772,0.688037,1.28315,0.404248,0.453596,0.794251,n
0.2,0.05,1.99996,-0.499991,0.499991,0.404248,0.794251,0.453596,0.745111,0.808609,1.44622,0.404248,0.453596,0.794251,n
0.2,0.1,2.19996,-0.599989,0.599989,0.404248,0.794251,0.453596,0.861451,0.929182,1.60931,0.404248,0.453596,0.794251,n
0.2,0.15,2.39996,-0.699988,0.699988,0.404248,0.794251,0.453596,0.977792,1.04976,1.77239,0.404248,0.453596,0.794251,n
0.2,0.2,2.59995,-0.799986,0.799986,0.404248,0.794251,0.453596,1.09413,1.17033,1.93546,0.404248,0.453596,0.794251,n
0.2,0.25,2.79995,-0.899984,0.899984,0.404248,0.794251,0.453596,1.21047,1.2909,2.09855,0.404248,0.453596,0.794251,n
0.2,0.3,2.99995,-0.999982,0.999982,0.404248,0.794251,0.453596,1.32681,1.41147,2.26163,0.404248,0.453596,0.794251,n
0.2,0.35,3.19994,-1.09998,1.09998,0.404248,0.794251,0.453596,1.44315,1.53205,2.42471,0.404248,0.453596,0.794251,n
0.2,0.4,3.39994,-1.19998,1.19998,0.404248,0.794251,0.453596,1.55949,1.65262,2.58779,0.404248,0.453596,0.794251,n
0.2,0.45,3.59994,-1.29998,1.29998,0.404248,0.794251,0.453596,1.67583,1.7732,2.75087,0.404248,0.453596,0.794251,n
0.2,0.5,3.79993,-1.39998,1.39998,0.404248,0.794251,0.453596,1.79217,1.89377,2.91395,0.404248,0.453596,0.794251,n
0.2,0.55,3.99993,-1.49997,1.49997,0.404248,0.794251,0.453596,1.9085,2.01434,3.07703,0.404248,0.453596,0.794251,n
0.2,0.6,4.19993,-1.59997,1.59997,0.404248,0.794251,0.453596,2.02485,2.13491,3.24011,0.404248,0.453596,0.794251,n
0.2,0.65,4.39992,-1.69997,1.69997,0.404248,0.794251,0.453596,2.14119,2.25548,3.40319,0.404248,0.453596,0.794251,n
0.2,0.7,4.59992,-1.79997,1.79997,0.404248,0.794251,0.453596,2.25753,2.37606,3.56627,0.404248,0.453596,0.794251,n
0.25,0,1.99996,-0.499991,0.499991,0.404248,0.794251,0.453596,0.745111,0.808609,1.44622,0.404248,0.453596,0.794251,n
0.25,0.05,2.19996,-0.599989,0.599989,0.404248,0.794251,0.453596,0.861451,0.929182,1.60931,0.404248,0.453596,0.794251,n
0.25,0.1,2.39996,-0.699988,0.699988,0.404248,0.794251,0.453596,0.977792,1.04976,1.77239,0.404248,0.453596,0.794251,n
0.25,0.15,2.59995,-0.799986,0.799986,0.404248,0.794251,0.453596,1.09413,1.17033,1.93546,0.404248,0.453596,0.794251,n
0.25,0.2,2.79995,-0.899984,0.899984,0.404248,0.794251,0.453596,1.21047,1.2909,2.09855,0.404248,0.453596,0.794251,n
0.25,0.25,2.99995,-0.999982,0.999982,0.404248,0.794251,0.453596,1.32681,1.41147,2.26163,0.404248,0.453596,0.794251,n
0.25,0.3,3.19994,-1.09998,1.09998,0.404248,0.794251,0.453596,1.44315,1.53205,2.42471,0.404248,0.453596,0.794251,n
0.25,0.35,3.39994,-1.19998,1.19998,0.404248,0.794251,0.453596,1.55949,1.65262,2.58779,0.404248,0.453596,0.794251,n
0.25,0.4,3.59994,-1.29998,1.29998,0.404248,0.794251,0.453596,1.67583,1.7732,2.75087,0.404248,0.453596,0.794251,n
0.25,0.45,3.79993,-1.39998,1.39998,0.404248,0.794251,0.453596,1.79217,1.89377,2.91395,0.404248,0.453596,0.794251,n
0.25,0.5,3.99993,-1.49997,1.49997,0.404248,0.794251,0.453596,1.9085,2.01434,3.07703,0.404248,0.453596,0.794251,n
0.25,0.55,4.19993,-1.59997,1.59997,0.404248,0.794251,0.453596,2.02485,2.13491,3.24011,0.404248,0.453596,0.794251,n
0.25,0.6,4.39992,-1.69997,1.69997,0.404248,0.794251,0.453596,2.14119,2.25548,3.40319,0.404248,0.453596,0.794251,n
0.25,0.65,4.59992,-1.79997,1.79997,0.404248,0.794251,0.453596,2.25753,2.37606,3.56627,0.404248,0.453596,0.794251,n
0.25,0.7,4.79992,-1.89997,1.89997,0.404248,0.794251,0.453596,2.37387,2.49663,3.72936,0.404248,0.453596,0.794251,n
0,0,0.999982,-4.53758e-11,8.55484e-12,0.322936,0.83064,0.453596,0.104286,0.205746,0.689951,0.322936,-0.453596,0.83064,n
0,0.05,1.19998,-0.0999982,0.0999982,0.322936,0.83064,0.453596,0.214713,0.326319,0.858945,0.322936,0.453596,0.83064,n
0,0.1,1.39998,-0.199996,0.199996,0.322936,0.83064,0.453596,0.325139,0.446892,1.02794,0.322936,0.453596,0.83064,n
0,0.15,1.59997,-0.299995,0.299995,0.322936,0.83064,0.453596,0.435566,0.567464,1.19693,0.322936,0.453596,0.83064,n
0,0.2,1.79997,-0.399993,0.399993,0.322936,0.83064,0.453596,0.545993,0.688037,1.36593,0.322936,0.453596,0.83064,n
0,0.25,1.99996,-0.499991,0.499991,0.322936,0.83064,0.453596,0.656419,0.808609,1.53491,0.322936,0.453596,0.83064,n
0,0.3,2.19996,-0.599989,0.599989,0.322936,0.83064,0.453596,0.766846,0.929182,1.70391,0.322936,0.453596,0.83064,n
0,0.35,2.39996,-0.699988,0.699988,0.322936,0.83064,0.453596,0.877274,1.04976,1.87291,0.322936,0.453596,0.83064,n
0,0.4,2.59995,-0.799986,0.799986,0.322936,0.83064,0.453596,0.9877,1.17033,2.04189,0.322936,0.453596,0.83064,n
0,0.45,2.79995,-0.899984,0.899984,0.322936,0.83064,0.453596,1.09813,1.2909,2.21089,0.322936,0.453596,0.83064,n
0,0.5,2.99995,-0.999982,0.999982,0.322936,0.83064,0.453596,1.20855,1.41147,2.37989,0.322936,0.453596,0.83064,n
0,0.55,3.19994,-1.09998,1.09998,0.322936,0.83064,0.453596,1.31898,1.53205,2.54887,0.322936,0.453596,0.83064,n
0,0.6,3.39994,-1.19998,1.19998,0.322936,0.83064,0.453596,1.42941,1.65262,2.71787,0.322936,0.453596,0.83064,n
0,0.65,3.59994,-1.29998,1.29998,0.322936,0.83064,0.453596,1.53984,1.7732,2.88687,0.322936,0.453596,0.83064,n
0,0.7,3.79993,-1.39998,1.39998,0.322936,0.83064,0.453596,1.65027,1.89377,3.05586,0.322936,0.453596,0.83064,n
0.05,0,1.19998,-0.0999982,0.0999982,0.322936,0.83064,0.453596,0.214713,0.326319,0.858945,0.322936,0.453596,0.83064,n
0.05,0.05,1.39998,-0.199996,0.199996,0.322936,0.83064,0.453596,0.325139,0.446892,1.02794,0.322936,0.453596,0.83064,n
0.05,0.1,1.59997,-0.299995,0.299995,0.322936,0.83064,0.453596,0.435566,0.567464,1.19693,0.322936,0.453596,0.83064,n
0.05,0.15,1.79997,-0.399993,0.399993,0.322936,0.83064,0.453596,0.545993,0.688037,1.36593,0.322936,0.453596,0.83064,n
0.05,0.2,1.99996,-0.499991,0.499991,0.322936,0.83064,0.453596,0.656419,0.808609,1.53491,0.322936,0.453596,0.83064,n
0.05,0.25,2.19996,-0.599989,0.599989,0.322936,0.83064,0.453596,0.766846,0.929182,1.70391,0.322936,0.453596,0.83064,n
0.05,0.3,2.39996,-0.699988,0.699988,0.322936,0.83064,0.453596,0.877274,1.04976,1.87291,0.322936,0.453596,0.83064,n
0.05,0.35,2.59995,-0.799986,0.799986,0.322936,0.83064,0.453596,0.9877,1.17033,2.04189,0.322936,0.453596,0.83064,n
0.05,0.4,2.79995,-0.899984,0.899984,0.322936,0.83064,0.453596,1.09813,1.2909,2.21089,0.322936,0.453596,0.83064,n
0.05,0.45,2.99995,-0.999982,0.999982,0.322936,0.83064,0.453596,1.20855,1.41147,2.37989,0.322936,0.453596,0.83064,n
0.05,0.5,3.19994,-1.09998,1.09998,0.322936,0.83064,0.453596,1.31898,1.53205,2.54887,0.322936,0.453596,0.83064,n
0.05,0.55,3.39994,-1.19998,1.19998,0.322936,0.83064,0.453596,1.42941,1.65262,2.71787,0.322936,0.453596,0.83064,n
0.05,0.6,3.59994,-1.29998,1.29998,0.322936,0.83064,0.453596,1.53984,1.7732,2.88687,0.322936,0.453596,0.83064,n
0.05,0.65,3.79993,-1.39998,1.39998,0.322936,0.83064,0.453596,1.65027,1.89377,3.05586,0.322936,0.453596,0.83064,n
0.05,0.7,3.99993,-1.49997,1.49997,0.322936,0.83064,0.453596,1.76068,2.01434,3.22485,0.322936,0.453596,0.83064,n
0.1,0,1.39998,-0.199996,0.199996,0.322936,0.83064,0.453596,0.325139,0.446892,1.02794,0.322936,0.453596,0.83064,n
0.1,0.05,1.59997,-0.299995,0.299995,0.322936,0.83064,0.453596,0.435566,0.567464,1.19693,0.322936,0.453596,0.83064,n
0.1,0.1,1.79997,-0.399993,0.399993,0.322936,0.83064,0.453596,0.545993,0.688037,1.36593,0.322936,0.453596,0.83064,n
0.1,0.15,1.99996,-0.499991,0.499991,0.322936,0.83064,0.453596,0.656419,0.808609,1.53491,0.322936,0.453596,0.83064,n
0.1,0.2,2.19996,-0.599989,0.599989,0.322936,0.83064,0.453596,0.766846,0.929182,1.70391,0.322936,0.453596,0.83064,n
0.1,0.25,2.39996,-0.699988,0.699988,0.322936,0.83064,0.453596,0.877274,1.04976,1.87291,0.322936,0.453596,0.83064,n
0.1,0.3,2.59995,-0.799986,0.799986,0.322936,0.83064,0.453596,0.9877,1.17033,2.04189,0.322936,0.453596,0.83064,n
0.1,0.35,2.79995,-0.899984,0.899984,0.322936,0.83064,0.453596,1.09813,1.2909,2.21089,0.322936,0.453596,0.83064,n
0.1,0.4,2.99995,-0.999982,0.999982,0.322936,0.83064,0.453596,1.20855,1.41147,2.37989,0.322936,0.453596,0.83064,n
0.1,0.45,3.19994,-1.09998,1.09998,0.322936,0.83064,0.453596,1.31898,1.53205,2.54887,0.322936,0.453596,0.83064,n
0.1,0.5,3.39994,-1.19998,1.19998,0.322936,0.83064,0.453596,1.42941,1.65262,2.71787,0.322936,0.453596,0.83064,n
0.1,0.55,3.59994,-1.29998,1.29998,0.322936,0.83064,0.453596,1.53984,1.7732,2.88687,0.322936,0.453596,0.83064,n
0.1,0.6,3.79993,-1.39998,1.39998,0.322936,0.83064,0.453596,1.65027,1.89377,3.05586,0.322936,0.453596,0.83064,n
0.1,0.65,3.99993,-1.49997,1.49997,0.322936,0.83064,0.453596,1.76068,2.01434,3.22485,0.322936,0.453596,0.83064,n
0.1,0.7,4.19993,-1.59997,1.59997,0.322936,0.83064,0.453596,1.87111,2.13491,3.39385,0.322936,0.453596,0.83064,n
0.15,0,1.59997,-0.299995,0.299995,0.322936,0.83064,0.453596,0.435566,0.567464,1.19693,0.322936,0.453596,0.83064,n
0.15,0.05,1.79997,-0.399993,0.399993,0.322936,0.83064,0.453596,0.545993,0.688037,1.36593,0.322936,0.453596,0.83064,n
0.15,0.1,1.99996,-0.499991,0.499991,0.322936,0.83064,0.453596,0.656419,0.808609,1.53491,0.322936,0.453596,0.83064,n
0.15,0.15,2.19996,-0.599989,0.599989,0.322936,0.83064,0.453596,0.766846,0.929182,1.70391,0.322936,0.453596,0.83064,n
0.15,0.2,2.39996,-0.699988,0.699988,0.322936,0.83064,0.453596,0.877274,1.04976,1.87291,0.322936,0.453596,0.83064,n
0.15,0.25,2.59995,-0.799986,0.799986,0.322936,0.83064,0.453596,0.9877,1.17033,2.04189,0.322936,0.453596,0.83064,n
0.15,0.3,2.79995,-0.899984,0.899984,0.322936,0.83064,0.453596,1.09813,1.2909,2.21089,0.322936,0.453596,0.83064,n
0.15,0.35,2.99995,-0.999982,0.999982,0.322936,0.83064,0.453596,1.20855,1.41147,2.37989,0.322936,0.453596,0.83064,n
0.15,0.4,3.19994,-1.09998,1.09998,0.322936,0.83064,0.453596,1.31898,1.53205,2.54887,0.322936,0.453596,0.83064,n
0.15,0.45,3.39994,-1.19998,1.19998,0.322936,0.83064,0.453596,1.42941,1.65262,2.71787,0.322936,0.453596,0.83064,n
0.15,0.5,3.59994,-1.29998,1.29998,0.322936,0.83064,0.453596,1.53984,1.7732,2.88687,0.322936,0.453596,0.83064,n
0.15,0.55,3.79993,-1.39998,1.39998,0.322936,0.83064,0.453596,1.65027,1.89377,3.05586,0.322936,0.453596,0.83064,n
0.15,0.6,3.99993,-1.49997,1.49997,0.322936,0.83064,0.453596,1.76068,2.01434,3.22485,0.322936,0.453596,0.83064,n
0.15,0.65,4.19993,-1.59997,1.59997,0.322936,0.83064,0.453596,1.87111,2.13491,3.39385,0.322936,0.453596,0.83064,n
